"","run","var1.pred","var1.var","observed","residual","zscore","fold","coords.x1","coords.x2"
"4569","1_90",1.39650711566987,NA,0.8,-0.596507115669871,NA,97,333011.456,6993504.993
"4570","1_90",1.95476878635244,NA,1.4,-0.554768786352445,NA,98,332993.915,6993508.363
"4571","1_90",2.01836511742126,NA,0,-2.01836511742126,NA,99,332955.729,6993516.75
"4572","1_90",1.91797533464846,NA,1,-0.917975334648457,NA,100,332936.903,6993521.366
"4573","1_90",1.91830761919133,NA,1.05,-0.868307619191334,NA,101,332917.427,6993526.003
"4574","1_90",1.92991208250847,NA,0.95,-0.979912082508471,NA,102,332899.095,6993531.915
"4575","1_90",1.8966773031958,NA,0.45,-1.4466773031958,NA,103,332874.43,6993310.218
"4576","1_90",1.91907571540201,NA,1,-0.919075715402011,NA,104,332893.395,6993303.912
"4577","1_95",2.0149141668893,NA,1.2,-0.814914166889299,NA,1,333018.618,6993304.537
"4578","1_95",2.07385934548507,NA,1.2,-0.873859345485068,NA,2,333009.211,6993305.666
"4579","1_95",2.08324198085944,NA,2.7,0.616758019140561,NA,3,332999.395,6993306.897
"4580","1_95",2.2128727362049,NA,2.75,0.537127263795099,NA,4,332991.182,6993308.631
"4581","1_95",2.26688226577216,NA,3.2,0.933117734227837,NA,5,332982.212,6993310.261
"4582","1_95",2.26559778421297,NA,3.6,1.33440221578703,NA,6,332972.505,6993312.05
"4583","1_95",2.33358771845704,NA,2.55,0.216412281542959,NA,7,332962.585,6993313.789
"4584","1_95",2.24042215110422,NA,2.8,0.559577848895781,NA,8,332951.98,6993315.167
"4585","1_95",2.21481604971751,NA,2.2,-0.0148160497175098,NA,9,332941.866,6993316.964
"4586","1_95",2.13771233266364,NA,2.05,-0.0877123326636435,NA,10,332932.859,6993319.772
"4587","1_95",2.02890671037676,NA,1.8,-0.228906710376762,NA,11,332922.7,6993321.48
"4588","1_95",1.97856533019316,NA,0.8,-1.17856533019316,NA,12,332912.373,6993322.869
"4589","1_95",1.87074730348519,NA,0.95,-0.920747303485191,NA,13,332902.534,6993323.998
"4590","1_95",1.83044315056785,NA,0.9,-0.930443150567847,NA,14,332893.525,6993326.322
"4591","1_95",1.81451618357934,NA,0.85,-0.964516183579343,NA,15,332883.506,6993328.271
"4592","1_95",1.79219864149509,NA,1.05,-0.742198641495092,NA,16,332873.585,6993329.972
"4593","1_95",1.87492939229529,NA,0.7,-1.17492939229529,NA,17,332863.701,6993331.885
"4594","1_95",2.04800954964712,NA,0,-2.04800954964712,NA,18,333015.369,6993324.023
"4595","1_95",2.14124369689446,NA,1.55,-0.591243696894464,NA,19,332995.003,6993328.256
"4596","1_95",2.04748808993599,NA,0.7,-1.34748808993599,NA,20,333005.523,6993327.185
"4597","1_95",2.23389990848224,NA,3.6,1.36610009151776,NA,21,332976.327,6993333.194
"4598","1_95",2.28215965417764,NA,3.5,1.21784034582236,NA,22,332956.873,6993337.775
"4599","1_95",2.22078911980823,NA,3.05,0.829210880191773,NA,23,332937.844,6993340.94
"4600","1_95",2.11599175744023,NA,1.75,-0.365991757440227,NA,24,332918.199,6993343.59
"4601","1_95",2.03789602997609,NA,1.25,-0.787896029976091,NA,25,332899.339,6993350.54
"4602","1_95",1.96316423317264,NA,1.5,-0.463164233172642,NA,26,332879.755,6993353.055
"4603","1_95",1.97828540031015,NA,1.75,-0.228285400310153,NA,27,332860.509,6993356.709
"4604","1_95",2.08862170799394,NA,1.6,-0.488621707993942,NA,28,332865.94,6993375.153
"4605","1_95",2.11559374677746,NA,1.3,-0.815593746777458,NA,29,332885.685,6993372.82
"4606","1_95",2.19225600576223,NA,1.35,-0.842256005762227,NA,30,332905.726,6993369.789
"4607","1_95",2.17802060495111,NA,3.8,1.62197939504889,NA,31,332924.816,6993365.195
"4608","1_95",2.27212016710343,NA,3.7,1.42787983289657,NA,32,332943.75,6993360.927
"4609","1_95",2.28400624313216,NA,3.6,1.31599375686784,NA,33,332961.958,6993357.022
"4610","1_95",2.27375375899773,NA,2.5,0.226246241002271,NA,34,332981.786,6993352.227
"4611","1_95",2.05400781156481,NA,3.65,1.59599218843519,NA,35,332995.24,6993349.607
"4612","1_95",2.2456355138876,NA,1.35,-0.895635513887604,NA,36,333001.556,6993349.122
"4613","1_95",2.10746904192922,NA,1.1,-1.00746904192922,NA,37,333008.536,6993367.262
"4614","1_95",2.13573346936666,NA,1.55,-0.585733469366663,NA,38,332998.326,6993368.525
"4615","1_95",2.15917708351087,NA,4.05,1.89082291648913,NA,39,332978.99,6993373.792
"4616","1_95",2.29279471309529,NA,2.2,-0.0927947130952904,NA,40,332959.235,6993378.042
"4617","1_95",2.31719960976351,NA,1.9,-0.417199609763514,NA,41,332940.802,6993384.692
"4618","1_95",2.24936018227441,NA,3,0.750639817725587,NA,42,332922.183,6993389.868
"4619","1_95",2.21478364594462,NA,3.25,1.03521635405538,NA,43,332903.15,6993394.332
"4620","1_95",2.1732579312005,NA,3.35,1.1767420687995,NA,44,332883.801,6993398.48
"4621","1_95",2.14242969066887,NA,3.2,1.05757030933113,NA,45,332864.88,6993402.784
"4622","1_95",1.95722130527662,NA,2.15,0.192778694723384,NA,46,333003.574,6993387.984
"4623","1_95",2.12354116497945,NA,0.5,-1.62354116497945,NA,47,333009.572,6993390.618
"4624","1_95",2.1923795902289,NA,1.65,-0.542379590228898,NA,48,332984.569,6993390.617
"4625","1_95",2.25756585531161,NA,2.05,-0.207565855311611,NA,49,332965.091,6993394.611
"4626","1_95",2.2758869094313,NA,2.7,0.424113090568702,NA,50,332946.726,6993400.776
"4627","1_95",2.30437046494593,NA,2.2,-0.104370464945934,NA,51,332928.236,6993406.189
"4628","1_95",2.2781152785994,NA,2.45,0.171884721400597,NA,52,332908.278,6993407.02
"4629","1_95",2.22380702647492,NA,2.2,-0.0238070264749206,NA,53,332890.86,6993416.915
"4630","1_95",2.17473089684224,NA,2.25,0.0752691031577575,NA,54,332871.585,6993422.576
"4631","1_95",2.16506377034132,NA,1.1,-1.06506377034132,NA,55,332990.844,6993409.799
"4632","1_95",2.19890291712165,NA,3.2,1.00109708287835,NA,56,332971.477,6993413.562
"4633","1_95",2.32505470026004,NA,2.4,0.0749452997399565,NA,57,332952.84,6993418.008
"4634","1_95",2.28559494460901,NA,2.95,0.664405055390992,NA,58,332932.973,6993421.56
"4635","1_95",2.23745445936156,NA,2.25,0.012545540638444,NA,59,332912.909,6993425.689
"4636","1_95",2.18955214950077,NA,1.95,-0.239552149500773,NA,60,332893.559,6993429.702
"4637","1_95",2.1441382767136,NA,1.95,-0.194138276713596,NA,61,332874.126,6993434.165
"4638","1_95",2.11390115000934,NA,1.35,-0.763901150009344,NA,62,332995.759,6993428.836
"4639","1_95",2.21748445968165,NA,2.75,0.532515540318355,NA,63,332976.461,6993433.863
"4640","1_95",2.26826368275204,NA,4.3,2.03173631724796,NA,64,332957.277,6993438.735
"4641","1_95",2.29792982028177,NA,3.6,1.30207017971823,NA,65,332938.437,6993443.658
"4642","1_95",2.23542268462569,NA,3,0.764577315374306,NA,66,332919.52,6993448.636
"4643","1_95",2.20016430480667,NA,1.2,-1.00016430480667,NA,67,332900.449,6993453.558
"4644","1_95",2.14505259166711,NA,1,-1.14505259166711,NA,68,332881.112,6993459.032
"4645","1_95",2.08922679458628,NA,1.75,-0.339226794586283,NA,69,332862.321,6993465.713
"4646","1_95",2.10377026009722,NA,0,-2.10377026009722,NA,70,333005.526,6993446.035
"4647","1_95",1.89263444867057,NA,2.05,0.157365551329429,NA,71,332999.455,6993447.978
"4648","1_95",2.21969753518572,NA,2,-0.219697535185723,NA,72,332979.971,6993452.49
"4649","1_95",2.22380997029647,NA,4.4,2.17619002970353,NA,73,332961.164,6993457.78
"4650","1_95",2.28261526284134,NA,3.2,0.917384737158658,NA,74,332942.4,6993462.425
"4651","1_95",2.22717712932166,NA,2.8,0.572822870678335,NA,75,332922.59,6993467.475
"4652","1_95",2.12078350769878,NA,2.95,0.829216492301217,NA,76,332903.677,6993472.764
"4653","1_95",2.08145937897648,NA,2.25,0.168540621023518,NA,77,332883.774,6993477.795
"4654","1_95",2.04413583236162,NA,2.4,0.355864167638383,NA,78,332864.707,6993483.444
"4655","1_95",2.04889852379889,NA,0.65,-1.39889852379889,NA,79,333005.771,6993466.584
"4656","1_95",2.06940625102542,NA,2.95,0.880593748974585,NA,80,332986.665,6993471.575
"4657","1_95",2.18053077173382,NA,2.65,0.469469228266181,NA,81,332967.932,6993476.518
"4658","1_95",2.1540050611002,NA,2.95,0.795994938899796,NA,82,332948.425,6993481.493
"4659","1_95",2.12627789833412,NA,2.8,0.673722101665885,NA,83,332929.181,6993486.454
"4660","1_95",2.06248561066002,NA,2.95,0.887514389339983,NA,84,332910.146,6993491.432
"4661","1_95",2.02006054650645,NA,2.6,0.579939453493553,NA,85,332890.934,6993496.243
"4662","1_95",2.03479726422026,NA,1.8,-0.234797264220257,NA,86,332872.36,6993501.307
"4663","1_95",1.96062947687659,NA,0.8,-1.16062947687659,NA,87,333011.603,6993485.354
"4664","1_95",1.94207275230846,NA,3,1.05792724769154,NA,88,332992.414,6993490.146
"4665","1_95",2.07503127188035,NA,1.6,-0.475031271880353,NA,89,332973.303,6993495.257
"4666","1_95",2.00722910611392,NA,1.8,-0.207229106113919,NA,90,332954.286,6993500.233
"4667","1_95",2.0203484772056,NA,1.15,-0.870348477205604,NA,91,332935.197,6993505.211
"4668","1_95",1.96628438535501,NA,1.45,-0.516284385355013,NA,92,332916.086,6993510.258
"4669","1_95",1.9943065263008,NA,0.65,-1.3443065263008,NA,93,332896.901,6993515.355
"4670","1_95",1.94434243191886,NA,1.8,-0.144342431918858,NA,94,332878.054,6993520.313
"4671","1_95",1.99656663871276,NA,1.55,-0.446566638712756,NA,95,332859.221,6993525.74
"4672","1_95",1.64448017068809,NA,0,-1.64448017068809,NA,96,333013.72,6993504.711
"4673","1_95",1.39786225638855,NA,0.8,-0.597862256388547,NA,97,333011.456,6993504.993
"4674","1_95",1.94787041793214,NA,1.4,-0.547870417932145,NA,98,332993.915,6993508.363
"4675","1_95",2.00937933705865,NA,0,-2.00937933705865,NA,99,332955.729,6993516.75
"4676","1_95",1.92725998562485,NA,1,-0.927259985624854,NA,100,332936.903,6993521.366
"4677","1_95",1.91207730153115,NA,1.05,-0.862077301531147,NA,101,332917.427,6993526.003
"4678","1_95",1.92426054173623,NA,0.95,-0.974260541736226,NA,102,332899.095,6993531.915
"4679","1_95",1.89252937263456,NA,0.45,-1.44252937263456,NA,103,332874.43,6993310.218
"4680","1_95",1.91096984340577,NA,1,-0.910969843405775,NA,104,332893.395,6993303.912
"4681","1_100",2.0028224098653,NA,1.2,-0.802822409865301,NA,1,333018.618,6993304.537
"4682","1_100",2.06198523004931,NA,1.2,-0.861985230049312,NA,2,333009.211,6993305.666
"4683","1_100",2.07186848303809,NA,2.7,0.628131516961909,NA,3,332999.395,6993306.897
"4684","1_100",2.19969469933383,NA,2.75,0.550305300666166,NA,4,332991.182,6993308.631
"4685","1_100",2.24954759395623,NA,3.2,0.950452406043768,NA,5,332982.212,6993310.261
"4686","1_100",2.24805827317912,NA,3.6,1.35194172682088,NA,6,332972.505,6993312.05
"4687","1_100",2.30970210393825,NA,2.55,0.240297896061752,NA,7,332962.585,6993313.789
"4688","1_100",2.21787414003023,NA,2.8,0.582125859969765,NA,8,332951.98,6993315.167
"4689","1_100",2.18934201341625,NA,2.2,0.0106579865837548,NA,9,332941.866,6993316.964
"4690","1_100",2.11362219771441,NA,2.05,-0.0636221977144058,NA,10,332932.859,6993319.772
"4691","1_100",2.01514393850655,NA,1.8,-0.215143938506547,NA,11,332922.7,6993321.48
"4692","1_100",1.96565377855397,NA,0.8,-1.16565377855397,NA,12,332912.373,6993322.869
"4693","1_100",1.85591276734575,NA,0.95,-0.905912767345746,NA,13,332902.534,6993323.998
"4694","1_100",1.81452314036406,NA,0.9,-0.91452314036406,NA,14,332893.525,6993326.322
"4695","1_100",1.79562644530305,NA,0.85,-0.94562644530305,NA,15,332883.506,6993328.271
"4696","1_100",1.77278951902118,NA,1.05,-0.722789519021185,NA,16,332873.585,6993329.972
"4697","1_100",1.85992413198637,NA,0.7,-1.15992413198637,NA,17,332863.701,6993331.885
"4698","1_100",2.04188382317112,NA,0,-2.04188382317112,NA,18,333015.369,6993324.023
"4699","1_100",2.12863946990828,NA,1.55,-0.578639469908277,NA,19,332995.003,6993328.256
"4700","1_100",2.0362425177447,NA,0.7,-1.3362425177447,NA,20,333005.523,6993327.185
"4701","1_100",2.21932106455185,NA,3.6,1.38067893544815,NA,21,332976.327,6993333.194
"4702","1_100",2.25734432942186,NA,3.5,1.24265567057814,NA,22,332956.873,6993337.775
"4703","1_100",2.1930649464234,NA,3.05,0.856935053576596,NA,23,332937.844,6993340.94
"4704","1_100",2.09934103091796,NA,1.75,-0.34934103091796,NA,24,332918.199,6993343.59
"4705","1_100",2.01501672264379,NA,1.25,-0.765016722643794,NA,25,332899.339,6993350.54
"4706","1_100",1.94643823326532,NA,1.5,-0.446438233265319,NA,26,332879.755,6993353.055
"4707","1_100",1.95758624296592,NA,1.75,-0.207586242965924,NA,27,332860.509,6993356.709
"4708","1_100",2.06554200186669,NA,1.6,-0.46554200186669,NA,28,332865.94,6993375.153
"4709","1_100",2.09407481637433,NA,1.3,-0.794074816374334,NA,29,332885.685,6993372.82
"4710","1_100",2.16411868002779,NA,1.35,-0.814118680027794,NA,30,332905.726,6993369.789
"4711","1_100",2.15843032290848,NA,3.8,1.64156967709152,NA,31,332924.816,6993365.195
"4712","1_100",2.2408940065313,NA,3.7,1.4591059934687,NA,32,332943.75,6993360.927
"4713","1_100",2.26311841875432,NA,3.6,1.33688158124568,NA,33,332961.958,6993357.022
"4714","1_100",2.25767922877987,NA,2.5,0.242320771220131,NA,34,332981.786,6993352.227
"4715","1_100",2.0425722897928,NA,3.65,1.6074277102072,NA,35,332995.24,6993349.607
"4716","1_100",2.23639939218233,NA,1.35,-0.886399392182332,NA,36,333001.556,6993349.122
"4717","1_100",2.09591786705072,NA,1.1,-0.995917867050716,NA,37,333008.536,6993367.262
"4718","1_100",2.12412953600811,NA,1.55,-0.574129536008107,NA,38,332998.326,6993368.525
"4719","1_100",2.14345110231249,NA,4.05,1.90654889768751,NA,39,332978.99,6993373.792
"4720","1_100",2.27363702301739,NA,2.2,-0.0736370230173904,NA,40,332959.235,6993378.042
"4721","1_100",2.28102830424284,NA,1.9,-0.381028304242838,NA,41,332940.802,6993384.692
"4722","1_100",2.22620233870336,NA,3,0.773797661296639,NA,42,332922.183,6993389.868
"4723","1_100",2.19067923483487,NA,3.25,1.05932076516513,NA,43,332903.15,6993394.332
"4724","1_100",2.15118090079843,NA,3.35,1.19881909920157,NA,44,332883.801,6993398.48
"4725","1_100",2.12009989824118,NA,3.2,1.07990010175882,NA,45,332864.88,6993402.784
"4726","1_100",1.94823788356414,NA,2.15,0.201762116435863,NA,46,333003.574,6993387.984
"4727","1_100",2.1105089995022,NA,0.5,-1.6105089995022,NA,47,333009.572,6993390.618
"4728","1_100",2.17785711993173,NA,1.65,-0.527857119931728,NA,48,332984.569,6993390.617
"4729","1_100",2.23727820170481,NA,2.05,-0.187278201704814,NA,49,332965.091,6993394.611
"4730","1_100",2.2407750636246,NA,2.7,0.459224936375397,NA,50,332946.726,6993400.776
"4731","1_100",2.28485345255662,NA,2.2,-0.0848534525566165,NA,51,332928.236,6993406.189
"4732","1_100",2.25131174719839,NA,2.45,0.198688252801608,NA,52,332908.278,6993407.02
"4733","1_100",2.20488690477102,NA,2.2,-0.00488690477101672,NA,53,332890.86,6993416.915
"4734","1_100",2.15636207600711,NA,2.25,0.0936379239928886,NA,54,332871.585,6993422.576
"4735","1_100",2.14628693250523,NA,1.1,-1.04628693250523,NA,55,332990.844,6993409.799
"4736","1_100",2.17225373354608,NA,3.2,1.02774626645392,NA,56,332971.477,6993413.562
"4737","1_100",2.29511542995744,NA,2.4,0.104884570042565,NA,57,332952.84,6993418.008
"4738","1_100",2.25731559056271,NA,2.95,0.692684409437295,NA,58,332932.973,6993421.56
"4739","1_100",2.23391632913615,NA,2.25,0.0160836708638454,NA,59,332912.909,6993425.689
"4740","1_100",2.17773352313233,NA,1.95,-0.227733523132326,NA,60,332893.559,6993429.702
"4741","1_100",2.14477848593691,NA,1.95,-0.194778485936913,NA,61,332874.126,6993434.165
"4742","1_100",2.09454083885786,NA,1.35,-0.744540838857859,NA,62,332995.759,6993428.836
"4743","1_100",2.19537934495367,NA,2.75,0.554620655046332,NA,63,332976.461,6993433.863
"4744","1_100",2.25486318962351,NA,4.3,2.04513681037649,NA,64,332957.277,6993438.735
"4745","1_100",2.27989344156382,NA,3.6,1.32010655843618,NA,65,332938.437,6993443.658
"4746","1_100",2.22004427065139,NA,3,0.77995572934861,NA,66,332919.52,6993448.636
"4747","1_100",2.19757102767523,NA,1.2,-0.99757102767523,NA,67,332900.449,6993453.558
"4748","1_100",2.13478124052088,NA,1,-1.13478124052088,NA,68,332881.112,6993459.032
"4749","1_100",2.07965270683075,NA,1.75,-0.329652706830751,NA,69,332862.321,6993465.713
"4750","1_100",2.08455154816381,NA,0,-2.08455154816381,NA,70,333005.526,6993446.035
"4751","1_100",1.87839816605798,NA,2.05,0.17160183394202,NA,71,332999.455,6993447.978
"4752","1_100",2.19611757943359,NA,2,-0.196117579433585,NA,72,332979.971,6993452.49
"4753","1_100",2.21245161825197,NA,4.4,2.18754838174803,NA,73,332961.164,6993457.78
"4754","1_100",2.27528532738609,NA,3.2,0.924714672613908,NA,74,332942.4,6993462.425
"4755","1_100",2.21207100552377,NA,2.8,0.587928994476232,NA,75,332922.59,6993467.475
"4756","1_100",2.11967479865175,NA,2.95,0.830325201348249,NA,76,332903.677,6993472.764
"4757","1_100",2.08127050745274,NA,2.25,0.168729492547261,NA,77,332883.774,6993477.795
"4758","1_100",2.03587945041443,NA,2.4,0.364120549585573,NA,78,332864.707,6993483.444
"4759","1_100",2.02788235667317,NA,0.65,-1.37788235667317,NA,79,333005.771,6993466.584
"4760","1_100",2.05015098241619,NA,2.95,0.899849017583813,NA,80,332986.665,6993471.575
"4761","1_100",2.16279040648004,NA,2.65,0.487209593519959,NA,81,332967.932,6993476.518
"4762","1_100",2.15238760427441,NA,2.95,0.797612395725595,NA,82,332948.425,6993481.493
"4763","1_100",2.11393747171276,NA,2.8,0.686062528287239,NA,83,332929.181,6993486.454
"4764","1_100",2.06231377776423,NA,2.95,0.887686222235773,NA,84,332910.146,6993491.432
"4765","1_100",2.02083963634238,NA,2.6,0.579160363657617,NA,85,332890.934,6993496.243
"4766","1_100",2.03544617206435,NA,1.8,-0.235446172064352,NA,86,332872.36,6993501.307
"4767","1_100",1.94175114546444,NA,0.8,-1.14175114546444,NA,87,333011.603,6993485.354
"4768","1_100",1.92476710497809,NA,3,1.07523289502191,NA,88,332992.414,6993490.146
"4769","1_100",2.06147482037706,NA,1.6,-0.46147482037706,NA,89,332973.303,6993495.257
"4770","1_100",2.00925259989646,NA,1.8,-0.209252599896459,NA,90,332954.286,6993500.233
"4771","1_100",2.01024996791017,NA,1.15,-0.86024996791017,NA,91,332935.197,6993505.211
"4772","1_100",1.96896633800128,NA,1.45,-0.518966338001281,NA,92,332916.086,6993510.258
"4773","1_100",1.99542023086846,NA,0.65,-1.34542023086846,NA,93,332896.901,6993515.355
"4774","1_100",1.94666980737239,NA,1.8,-0.146669807372394,NA,94,332878.054,6993520.313
"4775","1_100",1.99812129837878,NA,1.55,-0.448121298378783,NA,95,332859.221,6993525.74
"4776","1_100",1.63550555648168,NA,0,-1.63550555648168,NA,96,333013.72,6993504.711
"4777","1_100",1.39301627305365,NA,0.8,-0.593016273053652,NA,97,333011.456,6993504.993
"4778","1_100",1.92726437689224,NA,1.4,-0.527264376892244,NA,98,332993.915,6993508.363
"4779","1_100",2.01143926596075,NA,0,-2.01143926596075,NA,99,332955.729,6993516.75
"4780","1_100",1.91845738269013,NA,1,-0.91845738269013,NA,100,332936.903,6993521.366
"4781","1_100",1.91593913776426,NA,1.05,-0.865939137764256,NA,101,332917.427,6993526.003
"4782","1_100",1.92680632765487,NA,0.95,-0.976806327654868,NA,102,332899.095,6993531.915
"4783","1_100",1.86890705082148,NA,0.45,-1.41890705082148,NA,103,332874.43,6993310.218
"4784","1_100",1.89263843430049,NA,1,-0.892638434300494,NA,104,332893.395,6993303.912
"4785","1.5_2",1.58239931872359,NA,1.2,-0.382399318723593,NA,1,333018.618,6993304.537
"4786","1.5_2",1.92570216342265,NA,1.2,-0.725702163422654,NA,2,333009.211,6993305.666
"4787","1.5_2",2.07001466650107,NA,2.7,0.629985333498929,NA,3,332999.395,6993306.897
"4788","1.5_2",2.93453116797452,NA,2.75,-0.184531167974519,NA,4,332991.182,6993308.631
"4789","1.5_2",3.14971508397024,NA,3.2,0.0502849160297578,NA,5,332982.212,6993310.261
"4790","1.5_2",2.87990840181741,NA,3.6,0.720091598182587,NA,6,332972.505,6993312.05
"4791","1.5_2",3.21799089126151,NA,2.55,-0.667990891261507,NA,7,332962.585,6993313.789
"4792","1.5_2",2.369720569255,NA,2.8,0.430279430745001,NA,8,332951.98,6993315.167
"4793","1.5_2",2.40110333465982,NA,2.2,-0.20110333465982,NA,9,332941.866,6993316.964
"4794","1.5_2",2.0131685852942,NA,2.05,0.0368314147058033,NA,10,332932.859,6993319.772
"4795","1.5_2",1.43035725469011,NA,1.8,0.369642745309894,NA,11,332922.7,6993321.48
"4796","1.5_2",1.35880522665312,NA,0.8,-0.558805226653122,NA,12,332912.373,6993322.869
"4797","1.5_2",0.852340464678598,NA,0.95,0.0976595353214016,NA,13,332902.534,6993323.998
"4798","1.5_2",0.903467619642191,NA,0.9,-0.00346761964219111,NA,14,332893.525,6993326.322
"4799","1.5_2",0.975782687999733,NA,0.85,-0.125782687999733,NA,15,332883.506,6993328.271
"4800","1.5_2",0.775009265155031,NA,1.05,0.274990734844969,NA,16,332873.585,6993329.972
"4801","1.5_2",0.997751149626732,NA,0.7,-0.297751149626732,NA,17,332863.701,6993331.885
"4802","1.5_2",0.84037134337177,NA,0,-0.84037134337177,NA,18,333015.369,6993324.023
"4803","1.5_2",1.53593092774302,NA,1.55,0.0140690722569761,NA,19,332995.003,6993328.256
"4804","1.5_2",0.762044768661978,NA,0.7,-0.0620447686619776,NA,20,333005.523,6993327.185
"4805","1.5_2",2.01621022400694,NA,3.6,1.58378977599306,NA,21,332976.327,6993333.194
"4806","1.5_2",3.31850787653787,NA,3.5,0.181492123462125,NA,22,332956.873,6993337.775
"4807","1.5_2",2.64286788032064,NA,3.05,0.407132119679364,NA,23,332937.844,6993340.94
"4808","1.5_2",2.15936240242457,NA,1.75,-0.409362402424573,NA,24,332918.199,6993343.59
"4809","1.5_2",1.62332962514217,NA,1.25,-0.373329625142171,NA,25,332899.339,6993350.54
"4810","1.5_2",1.50147798240142,NA,1.5,-0.00147798240141905,NA,26,332879.755,6993353.055
"4811","1.5_2",1.55070099010963,NA,1.75,0.199299009890373,NA,27,332860.509,6993356.709
"4812","1.5_2",1.53065493909189,NA,1.6,0.0693450609081119,NA,28,332865.94,6993375.153
"4813","1.5_2",1.47680508737556,NA,1.3,-0.176805087375561,NA,29,332885.685,6993372.82
"4814","1.5_2",2.57978322377231,NA,1.35,-1.22978322377231,NA,30,332905.726,6993369.789
"4815","1.5_2",2.53519808834165,NA,3.8,1.26480191165835,NA,31,332924.816,6993365.195
"4816","1.5_2",3.69689637056041,NA,3.7,0.00310362943959008,NA,32,332943.75,6993360.927
"4817","1.5_2",3.60500172689563,NA,3.6,-0.00500172689562595,NA,33,332961.958,6993357.022
"4818","1.5_2",3.63172675509397,NA,2.5,-1.13172675509397,NA,34,332981.786,6993352.227
"4819","1.5_2",1.6249290045514,NA,3.65,2.0250709954486,NA,35,332995.24,6993349.607
"4820","1.5_2",3.24997870371387,NA,1.35,-1.89997870371387,NA,36,333001.556,6993349.122
"4821","1.5_2",1.49439553502742,NA,1.1,-0.394395535027418,NA,37,333008.536,6993367.262
"4822","1.5_2",1.81968693842814,NA,1.55,-0.269686938428142,NA,38,332998.326,6993368.525
"4823","1.5_2",1.60458948411399,NA,4.05,2.44541051588601,NA,39,332978.99,6993373.792
"4824","1.5_2",1.98111383311533,NA,2.2,0.218886166884665,NA,40,332959.235,6993378.042
"4825","1.5_2",2.83653941983602,NA,1.9,-0.936539419836024,NA,41,332940.802,6993384.692
"4826","1.5_2",2.06173376941296,NA,3,0.938266230587039,NA,42,332922.183,6993389.868
"4827","1.5_2",2.65314806139161,NA,3.25,0.596851938608391,NA,43,332903.15,6993394.332
"4828","1.5_2",2.70643622139134,NA,3.35,0.643563778608661,NA,44,332883.801,6993398.48
"4829","1.5_2",2.8305362932212,NA,3.2,0.369463706778799,NA,45,332864.88,6993402.784
"4830","1.5_2",0.691271447372357,NA,2.15,1.45872855262764,NA,46,333003.574,6993387.984
"4831","1.5_2",2.01437619692622,NA,0.5,-1.51437619692622,NA,47,333009.572,6993390.618
"4832","1.5_2",3.15635234721537,NA,1.65,-1.50635234721537,NA,48,332984.569,6993390.617
"4833","1.5_2",2.43176054673549,NA,2.05,-0.381760546735495,NA,49,332965.091,6993394.611
"4834","1.5_2",2.13789268483245,NA,2.7,0.562107315167546,NA,50,332946.726,6993400.776
"4835","1.5_2",2.97351970456421,NA,2.2,-0.773519704564214,NA,51,332928.236,6993406.189
"4836","1.5_2",2.87495217073177,NA,2.45,-0.424952170731765,NA,52,332908.278,6993407.02
"4837","1.5_2",2.4401216680515,NA,2.2,-0.240121668051498,NA,53,332890.86,6993416.915
"4838","1.5_2",2.0280439695337,NA,2.25,0.221956030466298,NA,54,332871.585,6993422.576
"4839","1.5_2",2.27260679516363,NA,1.1,-1.17260679516363,NA,55,332990.844,6993409.799
"4840","1.5_2",1.76426957942171,NA,3.2,1.43573042057829,NA,56,332971.477,6993413.562
"4841","1.5_2",2.94123421999002,NA,2.4,-0.541234219990019,NA,57,332952.84,6993418.008
"4842","1.5_2",2.28314161520351,NA,2.95,0.666858384796493,NA,58,332932.973,6993421.56
"4843","1.5_2",2.20506681873306,NA,2.25,0.0449331812669369,NA,59,332912.909,6993425.689
"4844","1.5_2",2.21748580338332,NA,1.95,-0.267485803383319,NA,60,332893.559,6993429.702
"4845","1.5_2",2.1556205008676,NA,1.95,-0.205620500867602,NA,61,332874.126,6993434.165
"4846","1.5_2",1.57801494260236,NA,1.35,-0.228014942602364,NA,62,332995.759,6993428.836
"4847","1.5_2",3.11269334893009,NA,2.75,-0.362693348930088,NA,63,332976.461,6993433.863
"4848","1.5_2",4.00053925949711,NA,4.3,0.299460740502893,NA,64,332957.277,6993438.735
"4849","1.5_2",3.74377388422492,NA,3.6,-0.143773884224919,NA,65,332938.437,6993443.658
"4850","1.5_2",3.19264940456588,NA,3,-0.192649404565876,NA,66,332919.52,6993448.636
"4851","1.5_2",2.97478887566851,NA,1.2,-1.77478887566851,NA,67,332900.449,6993453.558
"4852","1.5_2",2.00956624539809,NA,1,-1.00956624539809,NA,68,332881.112,6993459.032
"4853","1.5_2",1.75689365692095,NA,1.75,-0.00689365692094901,NA,69,332862.321,6993465.713
"4854","1.5_2",1.94173634676776,NA,0,-1.94173634676776,NA,70,333005.526,6993446.035
"4855","1.5_2",0.212641290816999,NA,2.05,1.837358709183,NA,71,332999.455,6993447.978
"4856","1.5_2",3.5562905895524,NA,2,-1.5562905895524,NA,72,332979.971,6993452.49
"4857","1.5_2",3.74771811629926,NA,4.4,0.652281883700737,NA,73,332961.164,6993457.78
"4858","1.5_2",3.997670569827,NA,3.2,-0.797670569827003,NA,74,332942.4,6993462.425
"4859","1.5_2",2.97553361412281,NA,2.8,-0.175533614122811,NA,75,332922.59,6993467.475
