"","x","y","var1.pred","var1.var"
"307",332898.2411,6993533.178,0.9500217218741,NA
"308",332899.2411,6993533.178,0.950010190216751,NA
"309",332900.2411,6993533.178,0.950032956695163,NA
"310",332901.2411,6993533.178,0.950153885646202,NA
"311",332902.2411,6993533.178,0.950556653253491,NA
"312",332903.2411,6993533.178,0.951596300492132,NA
"313",332904.2411,6993533.178,0.953874595070222,NA
"314",332905.2411,6993533.178,0.958298693855431,NA
"315",332906.2411,6993533.178,0.966006434002384,NA
"316",332907.2411,6993533.178,0.977932813300205,NA
"317",332908.2411,6993533.178,0.99388471363432,NA
"318",332909.2411,6993533.178,1.01172452611211,NA
"319",332910.2411,6993533.178,1.02803090320457,NA
"320",332911.2411,6993533.178,1.04021831701205,NA
"321",332912.2411,6993533.178,1.04782414731527,NA
"322",332913.2411,6993533.178,1.0518932465869,NA
"323",332914.2411,6993533.178,1.05379894401782,NA
"324",332915.2411,6993533.178,1.05461165722916,NA
"325",332916.2411,6993533.178,1.05500187005081,NA
"326",332917.2411,6993533.178,1.05534851414293,NA
"327",332918.2411,6993533.178,1.05586296743141,NA
"328",332919.2411,6993533.178,1.05667278679616,NA
"329",332920.2411,6993533.178,1.057862274225,NA
"330",332921.2411,6993533.178,1.05947841233821,NA
"331",332922.2411,6993533.178,1.06151020027984,NA
"332",332923.2411,6993533.178,1.06384918031817,NA
"333",332924.2411,6993533.178,1.06624398853746,NA
"334",332925.2411,6993533.178,1.06827376833707,NA
"335",332926.2411,6993533.178,1.0693787217601,NA
"336",332927.2411,6993533.178,1.06898142728895,NA
"337",332928.2411,6993533.178,1.06668471139908,NA
"338",332929.2411,6993533.178,1.0624523599621,NA
"339",332930.2411,6993533.178,1.05664756977297,NA
"340",332931.2411,6993533.178,1.04988935082129,NA
"341",332932.2411,6993533.178,1.04282056390363,NA
"342",332933.2411,6993533.178,1.03592236375185,NA
"343",332934.2411,6993533.178,1.02943795249246,NA
"344",332935.2411,6993533.178,1.0233833337569,NA
"345",332936.2411,6993533.178,1.01759268629309,NA
"346",332937.2411,6993533.178,1.0117598413286,NA
"347",332938.2411,6993533.178,1.0054608773343,NA
"348",332939.2411,6993533.178,0.99815911948114,NA
"349",332940.2411,6993533.178,0.98920222567151,NA
"350",332941.2411,6993533.178,0.977825520832023,NA
"351",332942.2411,6993533.178,0.963178571359829,NA
"352",332943.2411,6993533.178,0.944392266855557,NA
"353",332944.2411,6993533.178,0.920697832089471,NA
"354",332945.2411,6993533.178,0.891593176381491,NA
"355",332946.2411,6993533.178,0.857025844556123,NA
"356",332947.2411,6993533.178,0.817535133071116,NA
"357",332948.2411,6993533.178,0.774287761497896,NA
"358",332949.2411,6993533.178,0.728968343110196,NA
"359",332950.2411,6993533.178,0.683542739380602,NA
"360",332951.2411,6993533.178,0.639967643048957,NA
"361",332952.2411,6993533.178,0.599937850698477,NA
"362",332953.2411,6993533.178,0.564734915550182,NA
"363",332954.2411,6993533.178,0.535190665493903,NA
"364",332955.2411,6993533.178,0.511738229605047,NA
"365",332956.2411,6993533.178,0.494507513341527,NA
"366",332957.2411,6993533.178,0.483427630487561,NA
"367",332958.2411,6993533.178,0.478313442486656,NA
"368",332959.2411,6993533.178,0.478927253310941,NA
"369",332960.2411,6993533.178,0.485015784083388,NA
"370",332961.2411,6993533.178,0.496326855979072,NA
"371",332962.2411,6993533.178,0.512611359580286,NA
"372",332963.2411,6993533.178,0.533615682184484,NA
"373",332964.2411,6993533.178,0.559068847575545,NA
"374",332965.2411,6993533.178,0.588667712540981,NA
"375",332966.2411,6993533.178,0.622062833608909,NA
"376",332967.2411,6993533.178,0.658847061596615,NA
"377",332968.2411,6993533.178,0.69854846700487,NA
"378",332969.2411,6993533.178,0.740628762694973,NA
"379",332970.2411,6993533.178,0.784487908589808,NA
"380",332858.2411,6993532.178,1.55205261848987,NA
"381",332859.2411,6993532.178,1.55216462926623,NA
"382",332860.2411,6993532.178,1.55252373375937,NA
"383",332861.2411,6993532.178,1.55323007393204,NA
"384",332862.2411,6993532.178,1.5544581244025,NA
"385",332863.2411,6993532.178,1.55648560483046,NA
"386",332864.2411,6993532.178,1.55972163987448,NA
"387",332865.2411,6993532.178,1.56471615969156,NA
"388",332866.2411,6993532.178,1.57211445754784,NA
"389",332867.2411,6993532.178,1.58250766116277,NA
"390",332868.2411,6993532.178,1.59615537746284,NA
"391",332869.2411,6993532.178,1.61266007946489,NA
"392",332870.2411,6993532.178,1.63081293718535,NA
"393",332871.2411,6993532.178,1.64882219569851,NA
"394",332872.2411,6993532.178,1.66485574277767,NA
"395",332873.2411,6993532.178,1.6775381675622,NA
"396",332874.2411,6993532.178,1.68610593212141,NA
"397",332875.2411,6993532.178,1.69023737553916,NA
"398",332876.2411,6993532.178,1.68975804655369,NA
"399",332877.2411,6993532.178,1.68438001282565,NA
"400",332878.2411,6993532.178,1.67352555813287,NA
"401",332879.2411,6993532.178,1.65622933889596,NA
"402",332880.2411,6993532.178,1.63111800763443,NA
"403",332881.2411,6993532.178,1.59650489540967,NA
"404",332882.2411,6993532.178,1.55068291579652,NA
"405",332883.2411,6993532.178,1.49251209246485,NA
"406",332884.2411,6993532.178,1.42230488385457,NA
"407",332885.2411,6993532.178,1.34274020042142,NA
