"x","y","var1.pred"
-25235.1349522562,6859375.6428,185.2
-25234.1349522562,6859375.6428,185.2
-25233.1349522562,6859375.6428,185.2
-25232.1349522562,6859375.6428,185.2
-25231.1349522562,6859375.6428,185.2
-25230.1349522562,6859375.6428,185.2
-25229.1349522562,6859375.6428,185.2
-25228.1349522562,6859375.6428,185.2
-25227.1349522562,6859375.6428,167.8
-25226.1349522562,6859375.6428,167.8
-25225.1349522562,6859375.6428,167.8
-25224.1349522562,6859375.6428,167.8
-25223.1349522562,6859375.6428,152.4
-25222.1349522562,6859375.6428,152.4
-25221.1349522562,6859375.6428,152.4
-25220.1349522562,6859375.6428,152.4
-25219.1349522562,6859375.6428,152.4
-25218.1349522562,6859375.6428,152.4
-25217.1349522562,6859375.6428,152.4
-25216.1349522562,6859375.6428,152.4
-25215.1349522562,6859375.6428,152.4
-25214.1349522562,6859375.6428,152.4
-25213.1349522562,6859375.6428,152.4
-25212.1349522562,6859375.6428,152.4
-25211.1349522562,6859375.6428,152.4
-25210.1349522562,6859375.6428,152.4
-25209.1349522562,6859375.6428,152.4
-25208.1349522562,6859375.6428,152.4
-25207.1349522562,6859375.6428,152.4
-25206.1349522562,6859375.6428,167.6
-25205.1349522562,6859375.6428,167.6
-25204.1349522562,6859375.6428,167.6
-25203.1349522562,6859375.6428,167.6
-25202.1349522562,6859375.6428,120.4
-25201.1349522562,6859375.6428,120.4
-25200.1349522562,6859375.6428,120.4
-25199.1349522562,6859375.6428,159.6
-25198.1349522562,6859375.6428,159.6
-25197.1349522562,6859375.6428,135.6
-25196.1349522562,6859375.6428,135.6
-25195.1349522562,6859375.6428,147.6
-25194.1349522562,6859375.6428,111.2
-25193.1349522562,6859375.6428,111.2
-25192.1349522562,6859375.6428,111.2
-25191.1349522562,6859375.6428,111.2
-25190.1349522562,6859375.6428,111.2
-25189.1349522562,6859375.6428,111.2
-25188.1349522562,6859375.6428,111.2
-25187.1349522562,6859375.6428,111.2
-25186.1349522562,6859375.6428,111.2
-25185.1349522562,6859375.6428,111.2
-25184.1349522562,6859375.6428,111.2
-25183.1349522562,6859375.6428,111.2
-25182.1349522562,6859375.6428,111.2
-25181.1349522562,6859375.6428,146.4
-25180.1349522562,6859375.6428,146.4
-25179.1349522562,6859375.6428,146.4
-25178.1349522562,6859375.6428,138.6
-25177.1349522562,6859375.6428,138.6
-25176.1349522562,6859375.6428,138.6
-25175.1349522562,6859375.6428,138.6
-25174.1349522562,6859375.6428,144.6
-25173.1349522562,6859375.6428,144.6
-25172.1349522562,6859375.6428,144.6
-25171.1349522562,6859375.6428,123.6
-25170.1349522562,6859375.6428,123.6
-25169.1349522562,6859375.6428,123.6
-25168.1349522562,6859375.6428,123.6
-25167.1349522562,6859375.6428,123.6
-25166.1349522562,6859375.6428,123.6
-25165.1349522562,6859375.6428,123.6
-25164.1349522562,6859375.6428,123.6
-25163.1349522562,6859375.6428,123.6
-25162.1349522562,6859375.6428,123.6
-25161.1349522562,6859375.6428,123.6
-25160.1349522562,6859375.6428,123.6
-25159.1349522562,6859375.6428,123.6
-25158.1349522562,6859375.6428,123.6
-25157.1349522562,6859375.6428,123.6
-25156.1349522562,6859375.6428,123.6
-25155.1349522562,6859375.6428,123.6
-25154.1349522562,6859375.6428,123.6
-25153.1349522562,6859375.6428,137.4
-25152.1349522562,6859375.6428,137.4
-25151.1349522562,6859375.6428,137.4
-25150.1349522562,6859375.6428,137.4
-25149.1349522562,6859375.6428,142.8
-25148.1349522562,6859375.6428,142.8
-25147.1349522562,6859375.6428,142.8
-25146.1349522562,6859375.6428,142.8
-25145.1349522562,6859375.6428,142.8
-25144.1349522562,6859375.6428,142.8
-25143.1349522562,6859375.6428,142.8
-25142.1349522562,6859375.6428,142.8
-25141.1349522562,6859375.6428,142.8
-25140.1349522562,6859375.6428,142.8
-25139.1349522562,6859375.6428,142.8
-25138.1349522562,6859375.6428,142.8
-25137.1349522562,6859375.6428,142.8
-25136.1349522562,6859375.6428,142.8
-25135.1349522562,6859375.6428,145.4
-25134.1349522562,6859375.6428,145.4
-25133.1349522562,6859375.6428,145.4
-25132.1349522562,6859375.6428,116
-25131.1349522562,6859375.6428,116
-25130.1349522562,6859375.6428,116
-25129.1349522562,6859375.6428,116
-25128.1349522562,6859375.6428,116
-25127.1349522562,6859375.6428,116
-25126.1349522562,6859375.6428,116
-25125.1349522562,6859375.6428,116
-25124.1349522562,6859375.6428,116
-25123.1349522562,6859375.6428,107
-25122.1349522562,6859375.6428,107
-25121.1349522562,6859375.6428,107
-25120.1349522562,6859375.6428,107
-25119.1349522562,6859375.6428,107
-25118.1349522562,6859375.6428,107
-25117.1349522562,6859375.6428,107
-25116.1349522562,6859375.6428,105.6
-25115.1349522562,6859375.6428,105.6
-25114.1349522562,6859375.6428,105.6
-25113.1349522562,6859375.6428,105.6
-25112.1349522562,6859375.6428,105.6
-25111.1349522562,6859375.6428,66.6
-25110.1349522562,6859375.6428,66.6
-25109.1349522562,6859375.6428,66.6
-25108.1349522562,6859375.6428,66.8
-25107.1349522562,6859375.6428,66.8
-25106.1349522562,6859375.6428,66.8
-25105.1349522562,6859375.6428,66.8
-25104.1349522562,6859375.6428,66.8
-25103.1349522562,6859375.6428,71
-25102.1349522562,6859375.6428,71
-25101.1349522562,6859375.6428,71
-25100.1349522562,6859375.6428,71
-25099.1349522562,6859375.6428,71
-25098.1349522562,6859375.6428,71
-25097.1349522562,6859375.6428,71
-25096.1349522562,6859375.6428,71
-25095.1349522562,6859375.6428,70.2
-25094.1349522562,6859375.6428,70.2
-25093.1349522562,6859375.6428,70.2
-25092.1349522562,6859375.6428,70.2
-25091.1349522562,6859375.6428,70.2
-25090.1349522562,6859375.6428,70.2
-25089.1349522562,6859375.6428,70.2
-25088.1349522562,6859375.6428,70.2
-25087.1349522562,6859375.6428,70.2
-25086.1349522562,6859375.6428,70.2
-25085.1349522562,6859375.6428,70.2
-25084.1349522562,6859375.6428,70.2
-25083.1349522562,6859375.6428,70.2
-25082.1349522562,6859375.6428,70.2
-25081.1349522562,6859375.6428,70.2
-25080.1349522562,6859375.6428,70.2
-25079.1349522562,6859375.6428,70.2
-25078.1349522562,6859375.6428,70.2
-25077.1349522562,6859375.6428,70.2
-25076.1349522562,6859375.6428,70.2
-25075.1349522562,6859375.6428,70.2
-25074.1349522562,6859375.6428,66
-25299.1349522562,6859374.6428,151.2
-25298.1349522562,6859374.6428,151.2
-25297.1349522562,6859374.6428,151.2
-25296.1349522562,6859374.6428,151.2
-25295.1349522562,6859374.6428,151.2
-25294.1349522562,6859374.6428,151.2
-25293.1349522562,6859374.6428,151.2
-25292.1349522562,6859374.6428,151.2
-25291.1349522562,6859374.6428,151.2
-25290.1349522562,6859374.6428,151.2
-25289.1349522562,6859374.6428,151.2
-25288.1349522562,6859374.6428,151.2
-25287.1349522562,6859374.6428,151.2
-25286.1349522562,6859374.6428,151.2
-25285.1349522562,6859374.6428,151.2
-25284.1349522562,6859374.6428,151.2
-25283.1349522562,6859374.6428,151.2
-25282.1349522562,6859374.6428,151.2
-25281.1349522562,6859374.6428,151.2
-25280.1349522562,6859374.6428,151.2
-25279.1349522562,6859374.6428,151.2
-25278.1349522562,6859374.6428,187.4
-25277.1349522562,6859374.6428,187.4
-25276.1349522562,6859374.6428,187.4
-25275.1349522562,6859374.6428,187.4
-25274.1349522562,6859374.6428,187.4
-25273.1349522562,6859374.6428,187.4
-25272.1349522562,6859374.6428,187.4
-25271.1349522562,6859374.6428,187.4
-25270.1349522562,6859374.6428,187.4
-25269.1349522562,6859374.6428,191.4
-25268.1349522562,6859374.6428,191.4
-25267.1349522562,6859374.6428,191.4
-25266.1349522562,6859374.6428,191.4
-25265.1349522562,6859374.6428,191.4
-25264.1349522562,6859374.6428,198.4
-25263.1349522562,6859374.6428,198.4
-25262.1349522562,6859374.6428,198.4
-25261.1349522562,6859374.6428,198.4
-25260.1349522562,6859374.6428,198.4
-25259.1349522562,6859374.6428,198.4
-25258.1349522562,6859374.6428,198.4
-25257.1349522562,6859374.6428,198.4
-25256.1349522562,6859374.6428,182.6
-25255.1349522562,6859374.6428,182.6
-25254.1349522562,6859374.6428,182.6
-25253.1349522562,6859374.6428,188.6
-25252.1349522562,6859374.6428,188.6
-25251.1349522562,6859374.6428,188.6
-25250.1349522562,6859374.6428,188.6
-25249.1349522562,6859374.6428,188.6
-25248.1349522562,6859374.6428,188.6
-25247.1349522562,6859374.6428,188.6
-25246.1349522562,6859374.6428,188.6
-25245.1349522562,6859374.6428,188.6
-25244.1349522562,6859374.6428,188.6
-25243.1349522562,6859374.6428,188.6
-25242.1349522562,6859374.6428,188.6
-25241.1349522562,6859374.6428,188.6
-25240.1349522562,6859374.6428,188.6
-25239.1349522562,6859374.6428,188.6
-25238.1349522562,6859374.6428,188.6
-25237.1349522562,6859374.6428,188.6
-25236.1349522562,6859374.6428,185.2
-25235.1349522562,6859374.6428,185.2
-25234.1349522562,6859374.6428,185.2
-25233.1349522562,6859374.6428,185.2
-25232.1349522562,6859374.6428,185.2
-25231.1349522562,6859374.6428,185.2
-25230.1349522562,6859374.6428,185.2
-25229.1349522562,6859374.6428,185.2
-25228.1349522562,6859374.6428,167.8
-25227.1349522562,6859374.6428,167.8
-25226.1349522562,6859374.6428,167.8
-25225.1349522562,6859374.6428,167.8
-25224.1349522562,6859374.6428,167.8
-25223.1349522562,6859374.6428,152.4
-25222.1349522562,6859374.6428,152.4
-25221.1349522562,6859374.6428,152.4
-25220.1349522562,6859374.6428,152.4
-25219.1349522562,6859374.6428,152.4
-25218.1349522562,6859374.6428,152.4
-25217.1349522562,6859374.6428,152.4
-25216.1349522562,6859374.6428,152.4
-25215.1349522562,6859374.6428,152.4
-25214.1349522562,6859374.6428,152.4
-25213.1349522562,6859374.6428,152.4
-25212.1349522562,6859374.6428,152.4
-25211.1349522562,6859374.6428,152.4
-25210.1349522562,6859374.6428,152.4
-25209.1349522562,6859374.6428,167.6
-25208.1349522562,6859374.6428,167.6
-25207.1349522562,6859374.6428,167.6
-25206.1349522562,6859374.6428,167.6
-25205.1349522562,6859374.6428,167.6
-25204.1349522562,6859374.6428,167.6
-25203.1349522562,6859374.6428,167.6
-25202.1349522562,6859374.6428,167.6
-25201.1349522562,6859374.6428,167.6
-25200.1349522562,6859374.6428,159.6
-25199.1349522562,6859374.6428,159.6
-25198.1349522562,6859374.6428,159.6
-25197.1349522562,6859374.6428,147.6
-25196.1349522562,6859374.6428,147.6
-25195.1349522562,6859374.6428,147.6
-25194.1349522562,6859374.6428,111.2
-25193.1349522562,6859374.6428,111.2
-25192.1349522562,6859374.6428,111.2
-25191.1349522562,6859374.6428,111.2
-25190.1349522562,6859374.6428,111.2
-25189.1349522562,6859374.6428,111.2
-25188.1349522562,6859374.6428,111.2
-25187.1349522562,6859374.6428,111.2
-25186.1349522562,6859374.6428,111.2
-25185.1349522562,6859374.6428,111.2
-25184.1349522562,6859374.6428,111.2
-25183.1349522562,6859374.6428,146.4
-25182.1349522562,6859374.6428,146.4
-25181.1349522562,6859374.6428,146.4
-25180.1349522562,6859374.6428,146.4
-25179.1349522562,6859374.6428,146.4
-25178.1349522562,6859374.6428,146.4
-25177.1349522562,6859374.6428,138.6
-25176.1349522562,6859374.6428,138.6
-25175.1349522562,6859374.6428,144.6
-25174.1349522562,6859374.6428,144.6
-25173.1349522562,6859374.6428,144.6
-25172.1349522562,6859374.6428,144.6
-25171.1349522562,6859374.6428,123.6
-25170.1349522562,6859374.6428,123.6
-25169.1349522562,6859374.6428,123.6
-25168.1349522562,6859374.6428,123.6
-25167.1349522562,6859374.6428,123.6
-25166.1349522562,6859374.6428,123.6
-25165.1349522562,6859374.6428,123.6
-25164.1349522562,6859374.6428,123.6
-25163.1349522562,6859374.6428,123.6
-25162.1349522562,6859374.6428,123.6
-25161.1349522562,6859374.6428,123.6
-25160.1349522562,6859374.6428,123.6
-25159.1349522562,6859374.6428,123.6
-25158.1349522562,6859374.6428,123.6
-25157.1349522562,6859374.6428,123.6
-25156.1349522562,6859374.6428,123.6
-25155.1349522562,6859374.6428,123.6
-25154.1349522562,6859374.6428,123.6
-25153.1349522562,6859374.6428,137.4
-25152.1349522562,6859374.6428,137.4
-25151.1349522562,6859374.6428,137.4
-25150.1349522562,6859374.6428,142.8
-25149.1349522562,6859374.6428,142.8
-25148.1349522562,6859374.6428,142.8
-25147.1349522562,6859374.6428,142.8
-25146.1349522562,6859374.6428,142.8
-25145.1349522562,6859374.6428,142.8
-25144.1349522562,6859374.6428,142.8
-25143.1349522562,6859374.6428,142.8
-25142.1349522562,6859374.6428,142.8
-25141.1349522562,6859374.6428,142.8
-25140.1349522562,6859374.6428,142.8
-25139.1349522562,6859374.6428,142.8
-25138.1349522562,6859374.6428,142.8
-25137.1349522562,6859374.6428,142.8
-25136.1349522562,6859374.6428,142.8
-25135.1349522562,6859374.6428,142.8
-25134.1349522562,6859374.6428,145.4
-25133.1349522562,6859374.6428,145.4
-25132.1349522562,6859374.6428,116
-25131.1349522562,6859374.6428,116
-25130.1349522562,6859374.6428,116
-25129.1349522562,6859374.6428,116
-25128.1349522562,6859374.6428,116
-25127.1349522562,6859374.6428,116
-25126.1349522562,6859374.6428,116
-25125.1349522562,6859374.6428,116
-25124.1349522562,6859374.6428,116
-25123.1349522562,6859374.6428,116
-25122.1349522562,6859374.6428,107
-25121.1349522562,6859374.6428,107
-25120.1349522562,6859374.6428,105.6
-25119.1349522562,6859374.6428,105.6
-25118.1349522562,6859374.6428,105.6
-25117.1349522562,6859374.6428,105.6
-25116.1349522562,6859374.6428,105.6
-25115.1349522562,6859374.6428,105.6
-25114.1349522562,6859374.6428,105.6
-25113.1349522562,6859374.6428,105.6
-25112.1349522562,6859374.6428,105.6
-25111.1349522562,6859374.6428,66.6
-25110.1349522562,6859374.6428,66.6
-25109.1349522562,6859374.6428,66.6
-25108.1349522562,6859374.6428,66.6
-25107.1349522562,6859374.6428,66.8
-25106.1349522562,6859374.6428,66.8
-25105.1349522562,6859374.6428,71
-25104.1349522562,6859374.6428,71
-25103.1349522562,6859374.6428,71
-25102.1349522562,6859374.6428,71
-25101.1349522562,6859374.6428,71
-25100.1349522562,6859374.6428,71
-25099.1349522562,6859374.6428,71
-25098.1349522562,6859374.6428,71
-25097.1349522562,6859374.6428,71
-25096.1349522562,6859374.6428,71
-25095.1349522562,6859374.6428,71
-25094.1349522562,6859374.6428,70.2
-25093.1349522562,6859374.6428,70.2
-25092.1349522562,6859374.6428,70.2
-25091.1349522562,6859374.6428,70.2
-25090.1349522562,6859374.6428,70.2
-25089.1349522562,6859374.6428,70.2
-25088.1349522562,6859374.6428,70.2
-25087.1349522562,6859374.6428,70.2
-25086.1349522562,6859374.6428,70.2
-25085.1349522562,6859374.6428,70.2
-25084.1349522562,6859374.6428,70.2
-25083.1349522562,6859374.6428,70.2
-25082.1349522562,6859374.6428,70.2
-25081.1349522562,6859374.6428,70.2
-25080.1349522562,6859374.6428,70.2
-25079.1349522562,6859374.6428,70.2
-25078.1349522562,6859374.6428,70.2
-25077.1349522562,6859374.6428,70.2
-25299.1349522562,6859373.6428,151.2
-25298.1349522562,6859373.6428,151.2
-25297.1349522562,6859373.6428,151.2
-25296.1349522562,6859373.6428,151.2
-25295.1349522562,6859373.6428,151.2
-25294.1349522562,6859373.6428,151.2
-25293.1349522562,6859373.6428,151.2
-25292.1349522562,6859373.6428,151.2
-25291.1349522562,6859373.6428,151.2
-25290.1349522562,6859373.6428,151.2
-25289.1349522562,6859373.6428,151.2
-25288.1349522562,6859373.6428,151.2
-25287.1349522562,6859373.6428,151.2
-25286.1349522562,6859373.6428,151.2
-25285.1349522562,6859373.6428,151.2
-25284.1349522562,6859373.6428,151.2
-25283.1349522562,6859373.6428,151.2
-25282.1349522562,6859373.6428,151.2
-25281.1349522562,6859373.6428,151.2
-25280.1349522562,6859373.6428,151.2
-25279.1349522562,6859373.6428,187.4
-25278.1349522562,6859373.6428,187.4
-25277.1349522562,6859373.6428,187.4
-25276.1349522562,6859373.6428,187.4
-25275.1349522562,6859373.6428,187.4
-25274.1349522562,6859373.6428,187.4
-25273.1349522562,6859373.6428,187.4
-25272.1349522562,6859373.6428,187.4
-25271.1349522562,6859373.6428,187.4
-25270.1349522562,6859373.6428,187.4
-25269.1349522562,6859373.6428,191.4
-25268.1349522562,6859373.6428,191.4
-25267.1349522562,6859373.6428,191.4
-25266.1349522562,6859373.6428,191.4
-25265.1349522562,6859373.6428,191.4
-25264.1349522562,6859373.6428,198.4
-25263.1349522562,6859373.6428,198.4
-25262.1349522562,6859373.6428,198.4
-25261.1349522562,6859373.6428,198.4
-25260.1349522562,6859373.6428,198.4
-25259.1349522562,6859373.6428,198.4
-25258.1349522562,6859373.6428,198.4
-25257.1349522562,6859373.6428,198.4
-25256.1349522562,6859373.6428,182.6
-25255.1349522562,6859373.6428,182.6
-25254.1349522562,6859373.6428,182.6
-25253.1349522562,6859373.6428,188.6
-25252.1349522562,6859373.6428,188.6
-25251.1349522562,6859373.6428,188.6
-25250.1349522562,6859373.6428,188.6
-25249.1349522562,6859373.6428,188.6
-25248.1349522562,6859373.6428,188.6
-25247.1349522562,6859373.6428,188.6
-25246.1349522562,6859373.6428,188.6
-25245.1349522562,6859373.6428,188.6
-25244.1349522562,6859373.6428,188.6
-25243.1349522562,6859373.6428,188.6
-25242.1349522562,6859373.6428,188.6
-25241.1349522562,6859373.6428,188.6
-25240.1349522562,6859373.6428,188.6
-25239.1349522562,6859373.6428,188.6
-25238.1349522562,6859373.6428,188.6
-25237.1349522562,6859373.6428,188.6
-25236.1349522562,6859373.6428,188.6
-25235.1349522562,6859373.6428,186.2
-25234.1349522562,6859373.6428,185.2
-25233.1349522562,6859373.6428,185.2
-25232.1349522562,6859373.6428,185.2
-25231.1349522562,6859373.6428,185.2
-25230.1349522562,6859373.6428,185.2
-25229.1349522562,6859373.6428,185.2
-25228.1349522562,6859373.6428,167.8
-25227.1349522562,6859373.6428,167.8
-25226.1349522562,6859373.6428,167.8
-25225.1349522562,6859373.6428,167.8
-25224.1349522562,6859373.6428,167.8
-25223.1349522562,6859373.6428,152.4
-25222.1349522562,6859373.6428,152.4
-25221.1349522562,6859373.6428,152.4
-25220.1349522562,6859373.6428,152.4
-25219.1349522562,6859373.6428,152.4
-25218.1349522562,6859373.6428,152.4
-25217.1349522562,6859373.6428,152.4
-25216.1349522562,6859373.6428,152.4
-25215.1349522562,6859373.6428,152.4
-25214.1349522562,6859373.6428,152.4
-25213.1349522562,6859373.6428,152.4
-25212.1349522562,6859373.6428,167.6
-25211.1349522562,6859373.6428,167.6
-25210.1349522562,6859373.6428,167.6
-25209.1349522562,6859373.6428,167.6
-25208.1349522562,6859373.6428,167.6
-25207.1349522562,6859373.6428,167.6
-25206.1349522562,6859373.6428,167.6
-25205.1349522562,6859373.6428,167.6
-25204.1349522562,6859373.6428,167.6
-25203.1349522562,6859373.6428,167.6
-25202.1349522562,6859373.6428,167.6
-25201.1349522562,6859373.6428,167.6
-25200.1349522562,6859373.6428,167.6
-25199.1349522562,6859373.6428,159.6
-25198.1349522562,6859373.6428,159.6
-25197.1349522562,6859373.6428,147.6
-25196.1349522562,6859373.6428,147.6
-25195.1349522562,6859373.6428,147.6
-25194.1349522562,6859373.6428,147.6
-25193.1349522562,6859373.6428,111.2
-25192.1349522562,6859373.6428,111.2
-25191.1349522562,6859373.6428,111.2
-25190.1349522562,6859373.6428,111.2
-25189.1349522562,6859373.6428,111.2
-25188.1349522562,6859373.6428,111.2
-25187.1349522562,6859373.6428,111.2
-25186.1349522562,6859373.6428,111.2
-25185.1349522562,6859373.6428,111.2
-25184.1349522562,6859373.6428,146.4
-25183.1349522562,6859373.6428,146.4
-25182.1349522562,6859373.6428,146.4
-25181.1349522562,6859373.6428,146.4
-25180.1349522562,6859373.6428,146.4
-25179.1349522562,6859373.6428,146.4
-25178.1349522562,6859373.6428,146.4
-25177.1349522562,6859373.6428,146.4
-25176.1349522562,6859373.6428,146.4
-25175.1349522562,6859373.6428,144.6
-25174.1349522562,6859373.6428,144.6
-25173.1349522562,6859373.6428,144.6
-25172.1349522562,6859373.6428,144.6
-25171.1349522562,6859373.6428,144.6
-25170.1349522562,6859373.6428,123.6
-25169.1349522562,6859373.6428,123.6
-25168.1349522562,6859373.6428,123.6
-25167.1349522562,6859373.6428,123.6
-25166.1349522562,6859373.6428,123.6
-25165.1349522562,6859373.6428,123.6
-25164.1349522562,6859373.6428,123.6
-25163.1349522562,6859373.6428,123.6
-25162.1349522562,6859373.6428,123.6
-25161.1349522562,6859373.6428,123.6
-25160.1349522562,6859373.6428,123.6
-25159.1349522562,6859373.6428,123.6
-25158.1349522562,6859373.6428,123.6
-25157.1349522562,6859373.6428,123.6
-25156.1349522562,6859373.6428,123.6
-25155.1349522562,6859373.6428,123.6
-25154.1349522562,6859373.6428,123.6
-25153.1349522562,6859373.6428,158.2
-25152.1349522562,6859373.6428,137.4
-25151.1349522562,6859373.6428,137.4
-25150.1349522562,6859373.6428,142.8
-25149.1349522562,6859373.6428,142.8
-25148.1349522562,6859373.6428,142.8
-25147.1349522562,6859373.6428,142.8
-25146.1349522562,6859373.6428,142.8
-25145.1349522562,6859373.6428,142.8
-25144.1349522562,6859373.6428,142.8
-25143.1349522562,6859373.6428,142.8
-25142.1349522562,6859373.6428,142.8
-25141.1349522562,6859373.6428,142.8
-25140.1349522562,6859373.6428,142.8
-25139.1349522562,6859373.6428,142.8
-25138.1349522562,6859373.6428,142.8
-25137.1349522562,6859373.6428,142.8
-25136.1349522562,6859373.6428,142.8
-25135.1349522562,6859373.6428,142.8
-25134.1349522562,6859373.6428,145.4
-25133.1349522562,6859373.6428,137.8
-25132.1349522562,6859373.6428,137.8
-25131.1349522562,6859373.6428,116
-25130.1349522562,6859373.6428,116
-25129.1349522562,6859373.6428,116
-25128.1349522562,6859373.6428,116
-25127.1349522562,6859373.6428,116
-25126.1349522562,6859373.6428,116
-25125.1349522562,6859373.6428,116
-25124.1349522562,6859373.6428,116
-25123.1349522562,6859373.6428,122
-25122.1349522562,6859373.6428,105.6
-25121.1349522562,6859373.6428,105.6
-25120.1349522562,6859373.6428,105.6
-25119.1349522562,6859373.6428,105.6
-25118.1349522562,6859373.6428,105.6
-25117.1349522562,6859373.6428,105.6
-25116.1349522562,6859373.6428,105.6
-25115.1349522562,6859373.6428,105.6
-25114.1349522562,6859373.6428,105.6
-25113.1349522562,6859373.6428,105.6
-25112.1349522562,6859373.6428,105.6
-25111.1349522562,6859373.6428,66.6
-25110.1349522562,6859373.6428,66.6
-25109.1349522562,6859373.6428,66.6
-25108.1349522562,6859373.6428,66.6
-25107.1349522562,6859373.6428,66.6
-25106.1349522562,6859373.6428,71
-25105.1349522562,6859373.6428,71
-25104.1349522562,6859373.6428,71
-25103.1349522562,6859373.6428,71
-25102.1349522562,6859373.6428,71
-25101.1349522562,6859373.6428,71
-25100.1349522562,6859373.6428,71
-25099.1349522562,6859373.6428,71
-25098.1349522562,6859373.6428,71
-25097.1349522562,6859373.6428,71
-25096.1349522562,6859373.6428,71
-25095.1349522562,6859373.6428,71
-25094.1349522562,6859373.6428,70.2
-25093.1349522562,6859373.6428,70.2
-25092.1349522562,6859373.6428,70.2
-25091.1349522562,6859373.6428,70.2
-25090.1349522562,6859373.6428,70.2
-25089.1349522562,6859373.6428,70.2
-25088.1349522562,6859373.6428,70.2
-25087.1349522562,6859373.6428,70.2
-25086.1349522562,6859373.6428,70.2
-25085.1349522562,6859373.6428,70.2
-25084.1349522562,6859373.6428,70.2
-25083.1349522562,6859373.6428,70.2
-25082.1349522562,6859373.6428,70.2
-25081.1349522562,6859373.6428,70.2
-25080.1349522562,6859373.6428,70.2
-25079.1349522562,6859373.6428,70.2
-25078.1349522562,6859373.6428,70.2
-25299.1349522562,6859372.6428,151.2
-25298.1349522562,6859372.6428,151.2
-25297.1349522562,6859372.6428,151.2
-25296.1349522562,6859372.6428,151.2
-25295.1349522562,6859372.6428,151.2
-25294.1349522562,6859372.6428,151.2
-25293.1349522562,6859372.6428,151.2
-25292.1349522562,6859372.6428,151.2
-25291.1349522562,6859372.6428,151.2
-25290.1349522562,6859372.6428,151.2
-25289.1349522562,6859372.6428,151.2
-25288.1349522562,6859372.6428,151.2
-25287.1349522562,6859372.6428,151.2
-25286.1349522562,6859372.6428,151.2
-25285.1349522562,6859372.6428,151.2
-25284.1349522562,6859372.6428,151.2
-25283.1349522562,6859372.6428,151.2
-25282.1349522562,6859372.6428,151.2
-25281.1349522562,6859372.6428,151.2
-25280.1349522562,6859372.6428,151.2
-25279.1349522562,6859372.6428,187.4
-25278.1349522562,6859372.6428,187.4
-25277.1349522562,6859372.6428,187.4
-25276.1349522562,6859372.6428,187.4
-25275.1349522562,6859372.6428,187.4
-25274.1349522562,6859372.6428,187.4
-25273.1349522562,6859372.6428,187.4
-25272.1349522562,6859372.6428,187.4
-25271.1349522562,6859372.6428,187.4
-25270.1349522562,6859372.6428,187.4
-25269.1349522562,6859372.6428,191.4
-25268.1349522562,6859372.6428,191.4
-25267.1349522562,6859372.6428,191.4
-25266.1349522562,6859372.6428,191.4
-25265.1349522562,6859372.6428,198.4
-25264.1349522562,6859372.6428,198.4
-25263.1349522562,6859372.6428,198.4
-25262.1349522562,6859372.6428,198.4
-25261.1349522562,6859372.6428,198.4
-25260.1349522562,6859372.6428,198.4
-25259.1349522562,6859372.6428,198.4
-25258.1349522562,6859372.6428,198.4
-25257.1349522562,6859372.6428,198.4
-25256.1349522562,6859372.6428,182.6
-25255.1349522562,6859372.6428,182.6
-25254.1349522562,6859372.6428,182.6
-25253.1349522562,6859372.6428,188.6
-25252.1349522562,6859372.6428,188.6
-25251.1349522562,6859372.6428,188.6
-25250.1349522562,6859372.6428,188.6
-25249.1349522562,6859372.6428,188.6
-25248.1349522562,6859372.6428,188.6
-25247.1349522562,6859372.6428,188.6
-25246.1349522562,6859372.6428,188.6
-25245.1349522562,6859372.6428,188.6
-25244.1349522562,6859372.6428,188.6
-25243.1349522562,6859372.6428,188.6
-25242.1349522562,6859372.6428,188.6
-25241.1349522562,6859372.6428,188.6
-25240.1349522562,6859372.6428,188.6
-25239.1349522562,6859372.6428,188.6
-25238.1349522562,6859372.6428,188.6
-25237.1349522562,6859372.6428,188.6
-25236.1349522562,6859372.6428,188.6
-25235.1349522562,6859372.6428,186.2
-25234.1349522562,6859372.6428,186.2
-25233.1349522562,6859372.6428,186.2
-25232.1349522562,6859372.6428,186.2
-25231.1349522562,6859372.6428,186.2
-25230.1349522562,6859372.6428,186.2
-25229.1349522562,6859372.6428,168.8
-25228.1349522562,6859372.6428,168.8
-25227.1349522562,6859372.6428,168.8
-25226.1349522562,6859372.6428,168.8
-25225.1349522562,6859372.6428,168.8
-25224.1349522562,6859372.6428,168.8
-25223.1349522562,6859372.6428,162
-25222.1349522562,6859372.6428,152.4
-25221.1349522562,6859372.6428,152.4
-25220.1349522562,6859372.6428,152.4
-25219.1349522562,6859372.6428,152.4
-25218.1349522562,6859372.6428,152.4
-25217.1349522562,6859372.6428,152.4
-25216.1349522562,6859372.6428,167.6
-25215.1349522562,6859372.6428,167.6
-25214.1349522562,6859372.6428,167.6
-25213.1349522562,6859372.6428,167.6
-25212.1349522562,6859372.6428,167.6
-25211.1349522562,6859372.6428,167.6
-25210.1349522562,6859372.6428,167.6
-25209.1349522562,6859372.6428,167.6
-25208.1349522562,6859372.6428,167.6
-25207.1349522562,6859372.6428,167.6
-25206.1349522562,6859372.6428,167.6
-25205.1349522562,6859372.6428,167.6
-25204.1349522562,6859372.6428,167.6
-25203.1349522562,6859372.6428,167.6
-25202.1349522562,6859372.6428,167.6
-25201.1349522562,6859372.6428,167.6
