"","run","var1.pred","var1.var","observed","residual","zscore","fold","coords.x1","coords.x2"
"708","3_1",0.2,NA,0,-0.2,NA,8,13264.5578551847,6783704.93185787
"709","3_1",2.7,NA,0,-2.7,NA,9,13295.2408527893,6783690.64114665
"710","3_1",0,NA,2.7,2.7,NA,10,13291.8783325039,6783663.74098437
"711","3_1",0.4,NA,1.4,1,NA,11,13237.6576929013,6783661.21909416
"712","3_1",1.4,NA,0.4,-1,NA,12,13210.7575306178,6783670.46602494
"713","3_1",0.9,NA,0.5,-0.4,NA,13,13158.6384661936,6783661.21909416
"714","3_1",0.4,NA,0.9,0.5,NA,14,13190.1620938695,6783636.00019202
"715","3_1",0.4,NA,0.5,0.1,NA,15,13235.9764327584,6783611.83207746
"716","3_1",2.7,NA,0,-2.7,NA,16,13280.9501415763,6783633.05798677
"717","3_1",0.6,NA,0.4,-0.2,NA,17,13194.5754017438,6783599.22262639
"718","3_1",0.4,NA,0.6,0.2,NA,18,13158.8486237109,6783605.94766697
"719","3_1",0.6,NA,0,-0.6,NA,19,13276.116518666,6783578.20687461
"720","3_1",0,NA,0.6,0.6,NA,20,13259.3039172387,6783547.94419204
"721","3_1",0.2,NA,0.4,0.2,NA,21,13203.4020174931,6783555.50986268
"722","3_1",0.2,NA,0.6,0.4,NA,22,13159.6892537822,6783555.93017772
"723","3_1",0.2,NA,1.2,1,NA,23,13228.2006045983,6783510.53615387
"724","3_1",0.4,NA,0.2,-0.2,NA,24,13185.7487859945,6783526.92844026
"725","3_1",0.2,NA,1.4,1.2,NA,25,13144.137597462,6783509.69552379
"726","3_2",0.833436442296442,NA,0.2,-0.633436442296442,NA,1,13286.4142370401,6783725.94760965
"727","3_2",0.100336259337895,NA,1.7,1.5996637406621,NA,2,13256.9921845425,6783734.7742254
"728","3_2",0.171698205500452,NA,2.8,2.62830179449955,NA,3,13218.7435162957,6783736.87580058
"729","3_2",1.40090584504567,NA,0.4,-1.00090584504567,NA,4,13185.9589435127,6783728.8898149
"730","3_2",0.300204550190862,NA,0,-0.300204550190862,NA,5,13158.2181511579,6783707.45374808
"731","3_2",0.158951784062457,NA,0.2,0.0410482159375432,NA,6,13191.8433540122,6783697.36618723
"732","3_2",1.31649397691908,NA,0,-1.31649397691908,NA,7,13218.32320126,6783706.19280297
"733","3_2",0.932864273933386,NA,0,-0.932864273933386,NA,8,13264.5578551847,6783704.93185787
"734","3_2",1.78361755137208,NA,0,-1.78361755137208,NA,9,13295.2408527893,6783690.64114665
"735","3_2",0,NA,2.7,2.7,NA,10,13291.8783325039,6783663.74098437
"736","3_2",0.334396091713096,NA,1.4,1.0656039082869,NA,11,13237.6576929013,6783661.21909416
"737","3_2",0.928491756847779,NA,0.4,-0.528491756847779,NA,12,13210.7575306178,6783670.46602494
"738","3_2",0.540343654762528,NA,0.5,-0.0403436547625283,NA,13,13158.6384661936,6783661.21909416
"739","3_2",0.4,NA,0.9,0.5,NA,14,13190.1620938695,6783636.00019202
"740","3_2",0.801836207641106,NA,0.5,-0.301836207641106,NA,15,13235.9764327584,6783611.83207746
"741","3_2",2.21748977252749,NA,0,-2.21748977252749,NA,16,13280.9501415763,6783633.05798677
"742","3_2",0.7457876296592,NA,0.4,-0.3457876296592,NA,17,13194.5754017438,6783599.22262639
"743","3_2",0.585077763527954,NA,0.6,0.0149222364720464,NA,18,13158.8486237109,6783605.94766697
"744","3_2",0.577580205974983,NA,0,-0.577580205974983,NA,19,13276.116518666,6783578.20687461
"745","3_2",0.317870254482593,NA,0.6,0.282129745517407,NA,20,13259.3039172387,6783547.94419204
"746","3_2",0.324863464532021,NA,0.4,0.0751365354679785,NA,21,13203.4020174931,6783555.50986268
"747","3_2",0.283008255221392,NA,0.6,0.316991744778608,NA,22,13159.6892537822,6783555.93017772
"748","3_2",0.380032236964873,NA,1.2,0.819967763035127,NA,23,13228.2006045983,6783510.53615387
"749","3_2",0.478020408932001,NA,0.2,-0.278020408932001,NA,24,13185.7487859945,6783526.92844026
"750","3_2",0.376172184733533,NA,1.4,1.02382781526647,NA,25,13144.137597462,6783509.69552379
"751","3_4",0.73235678192057,NA,0.2,-0.53235678192057,NA,1,13286.4142370401,6783725.94760965
"752","3_4",0.593506025995087,NA,1.7,1.10649397400491,NA,2,13256.9921845425,6783734.7742254
"753","3_4",0.485090938273992,NA,2.8,2.31490906172601,NA,3,13218.7435162957,6783736.87580058
"754","3_4",0.824479433811518,NA,0.4,-0.424479433811518,NA,4,13185.9589435127,6783728.8898149
"755","3_4",0.310683465902045,NA,0,-0.310683465902045,NA,5,13158.2181511579,6783707.45374808
"756","3_4",0.183294456839999,NA,0.2,0.0167055431600009,NA,6,13191.8433540122,6783697.36618723
"757","3_4",1.02961559535669,NA,0,-1.02961559535669,NA,7,13218.32320126,6783706.19280297
"758","3_4",0.617085482433722,NA,0,-0.617085482433722,NA,8,13264.5578551847,6783704.93185787
"759","3_4",1.45658662608157,NA,0,-1.45658662608157,NA,9,13295.2408527893,6783690.64114665
"760","3_4",0.0934631833409994,NA,2.7,2.606536816659,NA,10,13291.8783325039,6783663.74098437
"761","3_4",0.318127533170342,NA,1.4,1.08187246682966,NA,11,13237.6576929013,6783661.21909416
"762","3_4",0.74714437060654,NA,0.4,-0.34714437060654,NA,12,13210.7575306178,6783670.46602494
"763","3_4",0.445949074865242,NA,0.5,0.054050925134758,NA,13,13158.6384661936,6783661.21909416
