;GEILO_TO_;GEILO_TO_I;OPPR;KOORDH;XML_TYPE;Dybde;GML_ID;GML_GEOMET;MALEMETODE;NOYAKTIGHE;SYNBARHET;H_MALEMETO;H_NOYAKTIG;MAX_AVVIK;AJOUR;OBJTYPE;x;y
491;0;0;3;775.42;xml_point;1.5;myr_djupn.490;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456385.62;6709994.35
492;0;0;3;775.9;xml_point;1.3;myr_djupn.491;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456412.55;6710001.26
493;0;0;3;777.59;xml_point;1.3;myr_djupn.492;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456422.95;6710002.99
494;0;0;3;776.38;xml_point;1;myr_djupn.493;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456431.73;6710004.6
495;0;0;3;777.83;xml_point;1.1;myr_djupn.494;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456435.74;6709995.28
496;0;0;3;777.83;xml_point;1.5;myr_djupn.495;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456442.78;6709998.83
497;0;0;3;779.99;xml_point;1;myr_djupn.496;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456451.13;6710002.12
498;0;0;3;776.87;xml_point;0.9;myr_djupn.497;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456427.99;6710007.71
499;0;0;3;777.35;xml_point;1.1;myr_djupn.498;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456406.73;6710002.8
500;0;0;3;777.11;xml_point;0.8;myr_djupn.499;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456395.35;6710001.65
501;0;0;3;777.83;xml_point;2.1;myr_djupn.500;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456386.8;6709997.81
502;0;0;3;779.03;xml_point;1.4;myr_djupn.501;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456376.6;6709996.56
503;0;0;3;779.03;xml_point;1.4;myr_djupn.502;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456368.77;6709992.76
504;0;0;3;778.79;xml_point;1.4;myr_djupn.503;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456355.02;6710002.72
505;0;0;3;779.27;xml_point;2.2;myr_djupn.504;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456366.77;6710008.27
506;0;0;3;779.27;xml_point;2.1;myr_djupn.505;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456374.75;6710009.53
507;0;0;3;779.75;xml_point;1.1;myr_djupn.506;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456386.42;6710012.75
508;0;0;3;778.31;xml_point;2.4;myr_djupn.507;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456426.55;6710042.19
509;0;0;3;764.61;xml_point;1;myr_djupn.508;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456390.13;6710052.3
510;0;0;3;766.05;xml_point;1.4;myr_djupn.509;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456396.8;6710058.16
511;0;0;3;773.74;xml_point;1;myr_djupn.510;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456442.9;6710067.5
512;0;0;3;773.98;xml_point;2.2;myr_djupn.511;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456453.18;6710069.49
513;0;0;3;774.7;xml_point;1.5;myr_djupn.512;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456465.01;6710073.85
514;0;0;3;775.18;xml_point;0.6;myr_djupn.513;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456473.86;6710076.07
515;0;0;3;774.46;xml_point;1.3;myr_djupn.514;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456471.17;6710083.09
516;0;0;3;775.9;xml_point;1.5;myr_djupn.515;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456480.62;6710087.45
517;0;0;3;776.14;xml_point;1.8;myr_djupn.516;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456488.07;6710092.72
518;0;0;3;776.62;xml_point;1;myr_djupn.517;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456497.62;6710093.56
519;0;0;3;778.79;xml_point;1;myr_djupn.518;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456506.21;6710094.46
520;0;0;3;774.7;xml_point;2.7;myr_djupn.519;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456460.32;6710080.75
521;0;0;3;775.9;xml_point;2.4;myr_djupn.520;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456450.84;6710078.09
522;0;0;3;775.9;xml_point;1.8;myr_djupn.521;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456440.58;6710073.91
523;0;0;3;774.7;xml_point;2.4;myr_djupn.522;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456418.77;6710066.99
524;0;0;3;774.94;xml_point;1.6;myr_djupn.523;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456396.44;6710065.13
525;0;0;3;774.94;xml_point;0.9;myr_djupn.524;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456384.43;6710063.39
526;0;0;3;773.5;xml_point;1.1;myr_djupn.525;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456374.05;6710066.81
527;0;0;3;773.74;xml_point;1.1;myr_djupn.526;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456362.28;6710067.53
528;0;0;3;773.26;xml_point;1;myr_djupn.527;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456353.32;6710067.19
529;0;0;3;773.26;xml_point;0.7;myr_djupn.528;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456341.62;6710066.9
530;0;0;3;773.26;xml_point;0.8;myr_djupn.529;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456343.17;6710076.59
531;0;0;3;773.98;xml_point;1;myr_djupn.530;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456356.74;6710076.16
532;0;0;3;773.98;xml_point;0.8;myr_djupn.531;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456367.01;6710074.77
533;0;0;3;773.26;xml_point;1;myr_djupn.532;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456374.18;6710074.19
534;0;0;3;773.26;xml_point;0.8;myr_djupn.533;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456386.46;6710076.83
535;0;0;3;774.46;xml_point;1.8;myr_djupn.534;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456401;6710073.52
536;0;0;3;773.5;xml_point;2.2;myr_djupn.535;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456429.88;6710076.48
537;0;0;3;773.74;xml_point;1.8;myr_djupn.536;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456439.17;6710085.4
538;0;0;3;774.7;xml_point;2.6;myr_djupn.537;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456449.06;6710087.76
539;0;0;3;774.46;xml_point;2.7;myr_djupn.538;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456460.86;6710088.49
540;0;0;3;776.14;xml_point;1;myr_djupn.539;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456467.98;6710094.5
541;0;0;3;779.27;xml_point;1.5;myr_djupn.540;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456525.98;6710113.54
542;0;0;3;779.51;xml_point;0.9;myr_djupn.541;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456533.33;6710117.53
543;0;0;3;780.71;xml_point;2.1;myr_djupn.542;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456549.42;6710119.63
544;0;0;3;780.71;xml_point;1.5;myr_djupn.543;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456540.71;6710122.95
545;0;0;3;781.43;xml_point;0.9;myr_djupn.544;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456556.87;6710121.66
546;0;0;3;782.63;xml_point;1;myr_djupn.545;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456576.14;6710121.54
547;0;0;3;783.59;xml_point;1.6;myr_djupn.546;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456590.96;6710119.59
548;0;0;3;784.32;xml_point;2.4;myr_djupn.547;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456597.09;6710121.19
549;0;0;3;784.07;xml_point;1.9;myr_djupn.548;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456610.73;6710127.03
550;0;0;3;784.56;xml_point;0.7;myr_djupn.549;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456613.83;6710125.44
551;0;0;3;782.39;xml_point;2;myr_djupn.550;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456612.61;6710108
552;0;0;3;782.15;xml_point;2.6;myr_djupn.551;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456601.47;6710101.23
553;0;0;3;780.23;xml_point;2.4;myr_djupn.552;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456596.19;6710092.63
554;0;0;3;783.59;xml_point;1.2;myr_djupn.553;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456592.78;6710095.17
555;0;0;3;782.87;xml_point;1.9;myr_djupn.554;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456597.74;6710104.21
556;0;0;3;781.91;xml_point;1;myr_djupn.555;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456587.79;6710103.23
557;0;0;3;781.91;xml_point;0.6;myr_djupn.556;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456587.28;6710108.22
558;0;0;3;781.91;xml_point;2.7;myr_djupn.557;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456588.23;6710114.88
559;0;0;3;778.07;xml_point;1.3;myr_djupn.558;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456511.75;6710108.33
560;0;0;3;777.11;xml_point;1.2;myr_djupn.559;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456496.4;6710106.89
561;0;0;3;776.14;xml_point;1.1;myr_djupn.560;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456485.8;6710107.96
562;0;0;3;775.9;xml_point;2.1;myr_djupn.561;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456458.93;6710095.07
563;0;0;3;776.14;xml_point;1.6;myr_djupn.562;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456449.23;6710094.56
564;0;0;3;775.42;xml_point;1.5;myr_djupn.563;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456439.11;6710093.67
565;0;0;3;774.94;xml_point;2;myr_djupn.564;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456429.12;6710092.24
566;0;0;3;774.94;xml_point;2.1;myr_djupn.565;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456397;6710086.57
567;0;0;3;775.9;xml_point;0.8;myr_djupn.566;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456386.29;6710086.16
568;0;0;3;775.66;xml_point;1.1;myr_djupn.567;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456374.64;6710083.7
569;0;0;3;776.87;xml_point;0.7;myr_djupn.568;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456365.92;6710084.41
570;0;0;3;776.38;xml_point;0.9;myr_djupn.569;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456362.23;6710094.25
571;0;0;3;776.87;xml_point;0.7;myr_djupn.570;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456373.77;6710101.13
572;0;0;3;776.87;xml_point;0.9;myr_djupn.571;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456386.06;6710097.33
573;0;0;3;777.83;xml_point;1.2;myr_djupn.572;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456395.72;6710100.73
574;0;0;3;777.59;xml_point;1.1;myr_djupn.573;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456405.93;6710099.78
575;0;0;3;777.35;xml_point;2.6;myr_djupn.574;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456419.79;6710103.58
576;0;0;3;776.87;xml_point;1.6;myr_djupn.575;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456426.63;6710103.48
577;0;0;3;777.83;xml_point;2.1;myr_djupn.576;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456436.22;6710104.52
578;0;0;3;778.07;xml_point;1.1;myr_djupn.577;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456446.05;6710106.68
579;0;0;3;777.59;xml_point;0.6;myr_djupn.578;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456453.62;6710107.98
580;0;0;3;777.35;xml_point;1.1;myr_djupn.579;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456449.93;6710114.58
581;0;0;3;776.38;xml_point;1.5;myr_djupn.580;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456440.56;6710111.26
582;0;0;3;775.9;xml_point;0.7;myr_djupn.581;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456430.25;6710109.71
583;0;0;3;775.42;xml_point;1.1;myr_djupn.582;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456419.89;6710108.1
584;0;0;3;774.46;xml_point;1.7;myr_djupn.583;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456412.41;6710104.79
585;0;0;3;775.42;xml_point;1.6;myr_djupn.584;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456405.91;6710103.44
586;0;0;3;774.46;xml_point;1.2;myr_djupn.585;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456406.65;6710112.73
587;0;0;3;774.7;xml_point;1.3;myr_djupn.586;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456397.23;6710101.97
588;0;0;3;774.46;xml_point;0.7;myr_djupn.587;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456382.37;6710095.1
589;0;0;3;774.94;xml_point;1.3;myr_djupn.588;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456366.16;6710097.82
590;0;0;3;773.26;xml_point;0.6;myr_djupn.589;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456359.87;6710107.6
591;0;0;3;796.57;xml_point;1.1;myr_djupn.590;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455728.33;6709809.79
592;0;0;3;784.32;xml_point;1.1;myr_djupn.591;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455436.31;6709577.44
593;0;0;3;782.39;xml_point;1.1;myr_djupn.592;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455433.47;6709600.58
594;0;0;3;781.67;xml_point;1.2;myr_djupn.593;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455429.5;6709611.48
595;0;0;3;782.87;xml_point;2.2;myr_djupn.594;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455427.47;6709614.05
596;0;0;3;783.35;xml_point;2.3;myr_djupn.595;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455423.8;6709623.84
597;0;0;3;780.95;xml_point;2.1;myr_djupn.596;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455408.69;6709620.88
598;0;0;3;780.23;xml_point;1.4;myr_djupn.597;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455403.1;6709621.05
599;0;0;3;780.71;xml_point;2.3;myr_djupn.598;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455411.86;6709616.85
600;0;0;3;779.99;xml_point;1.8;myr_djupn.599;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455417.1;6709609.46
601;0;0;3;779.27;xml_point;0.5;myr_djupn.600;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455421.49;6709601.9
602;0;0;3;778.31;xml_point;1.4;myr_djupn.601;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455412.55;6709596.39
603;0;0;3;777.59;xml_point;1.7;myr_djupn.602;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455408.51;6709605.21
604;0;0;3;777.83;xml_point;2.1;myr_djupn.603;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455403.09;6709609.4
605;0;0;3;777.83;xml_point;2.1;myr_djupn.604;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455400.18;6709612.95
606;0;0;3;777.59;xml_point;1.4;myr_djupn.605;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455399.66;6709599.11
607;0;0;3;778.31;xml_point;0.9;myr_djupn.606;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455404.62;6709592.34
608;0;0;3;778.07;xml_point;0.9;myr_djupn.607;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455401.32;6709590.8
609;0;0;3;778.31;xml_point;1.2;myr_djupn.608;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455377.72;6709569.03
610;0;0;3;779.03;xml_point;0.7;myr_djupn.609;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455382.25;6709559.65
611;0;0;3;778.55;xml_point;1.2;myr_djupn.610;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455374.53;6709559.38
612;0;0;3;777.59;xml_point;0.7;myr_djupn.611;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455371.15;6709551.31
613;0;0;3;777.59;xml_point;0.5;myr_djupn.612;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455364.85;6709557.04
614;0;0;3;777.11;xml_point;0.8;myr_djupn.613;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455358.43;6709557.79
615;0;0;3;777.83;xml_point;0.3;myr_djupn.614;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455352.53;6709568.84
616;0;0;3;777.35;xml_point;0.6;myr_djupn.615;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455351.79;6709556.5
617;0;0;3;777.11;xml_point;0.7;myr_djupn.616;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455363.48;6709551.37
618;0;0;3;777.59;xml_point;0.7;myr_djupn.617;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455373.81;6709547.47
619;0;0;3;777.83;xml_point;1.3;myr_djupn.618;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455382.7;6709551.08
620;0;0;3;778.55;xml_point;1.2;myr_djupn.619;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455390.94;6709548.45
621;0;0;3;779.03;xml_point;0.7;myr_djupn.620;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455396.56;6709550.6
622;0;0;3;779.51;xml_point;1.2;myr_djupn.621;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455389.49;6709555.56
623;0;0;3;779.27;xml_point;0.6;myr_djupn.622;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455381.55;6709562.22
624;0;0;3;778.31;xml_point;0.8;myr_djupn.623;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455395.45;6709565.11
625;0;0;3;778.31;xml_point;1.3;myr_djupn.624;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455139.34;6709446.2
626;0;0;3;779.27;xml_point;1;myr_djupn.625;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455134.21;6709435.71
627;0;0;3;779.75;xml_point;1.2;myr_djupn.626;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455141.19;6709434.16
628;0;0;3;779.99;xml_point;0.7;myr_djupn.627;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455148.92;6709440.37
629;0;0;3;779.75;xml_point;1.5;myr_djupn.628;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455156.77;6709445.05
630;0;0;3;779.99;xml_point;1.4;myr_djupn.629;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455163.59;6709447.92
631;0;0;3;778.07;xml_point;1.5;myr_djupn.630;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455167.02;6709437.19
632;0;0;3;779.27;xml_point;2;myr_djupn.631;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455163.44;6709431.97
633;0;0;3;778.79;xml_point;1.1;myr_djupn.632;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455158.2;6709430.81
634;0;0;3;779.27;xml_point;3;myr_djupn.633;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456400.87;6710024.95
635;0;0;3;778.55;xml_point;3;myr_djupn.634;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456445.5;6710043.21
636;0;0;3;780.23;xml_point;3;myr_djupn.635;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456473;6710035.38
637;0;0;3;767.49;xml_point;3;myr_djupn.636;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456408.92;6710058.94
638;0;0;3;770.62;xml_point;3;myr_djupn.637;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456420.02;6710066.08
639;0;0;3;772.3;xml_point;3;myr_djupn.638;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456432.24;6710064.25
640;0;0;3;775.9;xml_point;3;myr_djupn.639;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456428.93;6710071.92
641;0;0;3;775.18;xml_point;3;myr_djupn.640;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456407.15;6710065.03
642;0;0;3;774.22;xml_point;3;myr_djupn.641;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456406.46;6710076.9
643;0;0;3;774.22;xml_point;3;myr_djupn.642;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456416.4;6710078.67
644;0;0;3;783.83;xml_point;3;myr_djupn.643;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456607.79;6710119.09
645;0;0;3;783.35;xml_point;3;myr_djupn.644;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456612.38;6710110.86
646;0;0;3;781.19;xml_point;3;myr_djupn.645;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456608.09;6710108.19
647;0;0;3;782.39;xml_point;3;myr_djupn.646;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456599.11;6710108.71
648;0;0;3;775.18;xml_point;3;myr_djupn.647;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456417.99;6710090.46
649;0;0;3;774.7;xml_point;3;myr_djupn.648;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456408.63;6710087.99
650;0;0;3;785.76;xml_point;0.8;myr_djupn.649;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456568.26;6710057.48
651;0;0;3;786;xml_point;0.9;myr_djupn.650;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456563.79;6710055.34
652;0;0;3;785.76;xml_point;1.8;myr_djupn.651;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456560.47;6710049.56
653;0;0;3;786.72;xml_point;2.1;myr_djupn.652;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456563.74;6710049.97
654;0;0;3;789.6;xml_point;2.4;myr_djupn.653;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456559.97;6710048.35
655;0;0;3;789.6;xml_point;2.1;myr_djupn.654;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456550.35;6710051.73
656;0;0;3;789.36;xml_point;1;myr_djupn.655;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456550.12;6710050.82
657;0;0;3;787.92;xml_point;1.3;myr_djupn.656;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456551.17;6710043.62
658;0;0;3;789.84;xml_point;2;myr_djupn.657;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456556.56;6710048.64
659;0;0;3;789.36;xml_point;1.6;myr_djupn.658;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456564.21;6710046.37
660;0;0;3;789.6;xml_point;1.6;myr_djupn.659;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456562.31;6710050.2
661;0;0;3;790.32;xml_point;1.2;myr_djupn.660;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456566.15;6710055.51
662;0;0;3;790.32;xml_point;1.1;myr_djupn.661;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456565.73;6710053.91
663;0;0;3;790.8;xml_point;1.3;myr_djupn.662;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456563.88;6710047
664;0;0;3;791.53;xml_point;1.4;myr_djupn.663;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456557.06;6710046.57
665;0;0;3;790.8;xml_point;1.5;myr_djupn.664;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456557.26;6710049.54
666;0;0;3;790.8;xml_point;0.8;myr_djupn.665;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456558.62;6710049.1
667;0;0;3;791.28;xml_point;1.2;myr_djupn.666;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456558.69;6710048.65
668;0;0;3;791.53;xml_point;1.4;myr_djupn.667;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456563.87;6710049.69
669;0;0;3;791.28;xml_point;1.2;myr_djupn.668;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456566.12;6710051.37
670;0;0;3;792.01;xml_point;2.1;myr_djupn.669;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456564.13;6710059.36
671;0;0;3;791.04;xml_point;1.4;myr_djupn.670;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456568.82;6710059.76
672;0;0;3;791.77;xml_point;2;myr_djupn.671;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456557.9;6710056.47
673;0;0;3;790.8;xml_point;2.6;myr_djupn.672;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456551.38;6710053.64
674;0;0;3;790.56;xml_point;2.3;myr_djupn.673;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456550.1;6710051.46
675;0;0;3;792.25;xml_point;1.1;myr_djupn.674;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456549.38;6710049.18
676;0;0;3;791.28;xml_point;1.3;myr_djupn.675;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456544.83;6710056.28
677;0;0;3;791.53;xml_point;2.2;myr_djupn.676;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456552.38;6710054.48
678;0;0;3;791.04;xml_point;2.2;myr_djupn.677;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456550.91;6710060.95
679;0;0;3;791.04;xml_point;2.4;myr_djupn.678;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456553.14;6710063.44
680;0;0;3;790.8;xml_point;1.8;myr_djupn.679;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456560.39;6710064.38
681;0;0;3;791.28;xml_point;1.3;myr_djupn.680;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456566.1;6710065.71
682;0;0;3;791.77;xml_point;0.6;myr_djupn.681;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456564.22;6710067.95
683;0;0;3;790.8;xml_point;1.4;myr_djupn.682;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456558.36;6710065.96
684;0;0;3;790.08;xml_point;1.1;myr_djupn.683;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456553.78;6710063.26
685;0;0;3;790.56;xml_point;1.7;myr_djupn.684;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456550.52;6710063.47
686;0;0;3;791.28;xml_point;1.8;myr_djupn.685;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456549.91;6710061.26
687;0;0;3;789.12;xml_point;2.7;myr_djupn.686;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456546.2;6710057.11
688;0;0;3;789.12;xml_point;0.8;myr_djupn.687;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456543.52;6710059.34
689;0;0;3;788.88;xml_point;0.3;myr_djupn.688;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456554.68;6710069.81
