"long","lat","var1.pred","var1.var"
-25898,6856661,206.798231796567,19481.940552701
-25897,6856661,206.798231796567,19481.940552701
-25896,6856661,206.798231796567,19481.940552701
-25895,6856661,206.798231796567,19481.940552701
-25894,6856661,206.798231796567,19481.940552701
-25893,6856661,206.798231796567,19481.940552701
-25892,6856661,206.798231796567,19481.940552701
-25891,6856661,206.798231796567,19481.940552701
-25890,6856661,206.798231796567,19481.940552701
-25889,6856661,206.798231796567,19481.940552701
-25888,6856661,206.800845679575,19481.9000877559
-25887,6856661,206.835627298283,19481.3597160013
-25886,6856661,206.908762919036,19480.2117892077
-25885,6856661,207.017555756763,19478.4748955577
-25884,6856661,207.159309959988,19476.1591994932
-25883,6856661,207.331333130114,19473.2691353569
-25882,6856661,207.530939103517,19469.8058710288
-25881,6856661,207.755451008076,19465.7695364847
-25880,6856661,208.002204604409,19461.1612127944
-25879,6856661,208.268551920367,19455.9846778319
-25878,6856661,208.551865185222,19450.2479058888
-25877,6856661,208.849541067445,19443.9643194896
-25876,6856661,209.159005217024,19437.1537929979
-25875,6856661,209.477717109852,19429.8434090876
-25874,6856661,209.803175187895,19422.0679708273
-25873,6856661,210.132922284566,19413.8702739841
-25872,6856661,210.464551320116,19405.3011461791
-25871,6856661,210.795711246842,19396.4192617044
-25870,6856661,211.124113218654,19387.2907431045
-25869,6856661,211.4475369541,19377.9885630063
-25868,6856661,211.763837256394,19368.5917620973
-25867,6856661,212.070950648503,19359.1845015536
-25866,6856661,212.366902075981,19349.8549705485
-25865,6856661,212.650134095414,19340.6906281279
-25864,6856661,212.930209250424,19331.6669731043
-25863,6856661,213.210161405973,19322.8459546938
-25862,6856661,213.487172006115,19314.3405262508
-25861,6856661,213.758548466551,19306.2456937736
-25860,6856661,214.021731520235,19298.639789482
-25859,6856661,214.274302319757,19291.5857045156
-25858,6856661,214.513989233852,19285.132093282
-25857,6856661,214.738674277285,19279.3145599585
-25856,6856661,214.946399116431,19274.1568353166
-25855,6856661,215.135370597153,19269.6719494347
-25854,6856661,215.303965746918,19265.8634030934
-25853,6856661,215.450736209363,19262.7263377852
-25852,6856661,215.574412076651,19260.2487014354
-25851,6856661,215.673905092616,19258.4124042212
-25850,6856661,215.748311207804,19257.1944564066
-25849,6856661,215.796912475712,19256.5680779797
-25848,6856661,215.819178287749,19256.5037681858
-25847,6856661,215.814765952235,19256.9703218552
-25846,6856661,215.783520630155,19257.9357788032
-25845,6856661,215.725474647024,19259.368292537
-25844,6856661,215.640846206072,19261.2369050612
-25843,6856661,215.530037532852,19263.5122156967
-25842,6856661,215.393632485296,19266.1669334593
-25841,6856661,215.232393666144,19269.1763046222
-25840,6856661,215.047259076619,19272.5184094902
-25839,6856661,214.839338351242,19276.1743250559
-25838,6856661,214.609908613865,19280.1281529372
-25837,6856661,214.360409994564,19284.3669147079
-25836,6856661,214.092440845945,19288.8803192879
-25835,6856661,213.807752695974,19293.6604093483
-25834,6856661,213.508244972719,19298.7010956089
-25833,6856661,213.195959534467,19303.9975893773
-25832,6856661,212.873075036785,19309.5457446444
-25831,6856661,212.541901166211,19315.3413214772
-25830,6856661,212.204872768508,19321.3791823289
-25829,6856661,211.86454389785,19327.6524322374
-25828,6856661,211.523581811923,19334.1515127448
-25827,6856661,211.184760936722,19340.8632578066
-25826,6856661,210.850956823827,19347.7699180453
-25825,6856661,210.525140122055,19354.848157521
-25824,6856661,210.210370584612,19362.0680248466
-25823,6856661,209.909791132176,19369.3918980482
-25822,6856661,209.626621991609,19376.7734001683
-25821,6856661,209.364154929284,19384.1562803016
-25820,6856661,209.125747597171,19391.4732526269
-25819,6856661,208.914818008943,19398.6447841068
-25818,6856661,208.734839162285,19405.5778199232
-25817,6856661,208.589333822438,19412.164434429
-25816,6856661,208.464796450025,19418.4704405259
-25815,6856661,208.337740189294,19424.6885495434
-25814,6856661,208.20888300573,19430.7622723904
