"long","lat","var1.pred","var1.var"
366293,6721786,83.3993142251941,3579.35756684104
366294,6721786,83.1284964496567,3562.22375950866
366295,6721786,82.872241029164,3545.14046700381
366296,6721786,82.6308489820838,3528.13708696854
366297,6721786,82.4045812367763,3511.24600085043
366298,6721786,82.1936564215387,3494.50273959815
366299,6721786,81.9982488081929,3477.94612319967
366300,6721786,81.8184864722982,3461.61836189025
366301,6721786,81.6544497498685,3445.56510522994
366302,6721786,81.5061700870782,3429.83542435207
366303,6721786,81.3736293932435,3414.48171303806
366304,6721786,81.2567600151166,3399.55949548422
366305,6721786,81.1554454483694,3385.12713331052
366306,6721786,81.0695218862277,3371.24543199559
366307,6721786,80.9987806723844,3357.97715763891
366308,6721786,80.9429716742364,3345.38648826768
366309,6721786,80.901807524743,3333.53843846855
366310,6721786,80.8749686022125,3322.49830953527
366311,6721786,80.862108536592,3312.3312261828
366312,6721786,80.8628599610997,3303.10182116259
366313,6721786,80.8768401831626,3294.87411693424
366314,6721786,80.9036564404064,3287.71162625245
366315,6721786,80.9429104422221,3281.67765092817
366316,6721786,80.9942019734059,3276.83570345709
366317,6721786,81.0571314430171,3273.24991708632
366318,6721786,81.1313013814869,3270.98525745971
366319,6721786,81.2163170018094,3270.10731716272
366320,6721786,81.3117860279817,3270.68147767642
366321,6721786,81.4173180435904,3272.77127307736
366322,6721786,81.5325236218286,3276.43589094606
366323,6721786,81.6570134698942,3281.72689157713
366324,6721786,81.7903977663977,3288.68439526198
366325,6721786,81.9322858037514,3297.33314365455
366326,6721786,82.0822859817827,3307.67894232537
366327,6721786,82.2400061442163,3319.7060007058
366328,6721786,82.4050542119004,3333.37558704927
366329,6721786,82.5770390466583,3348.62622542601
366330,6721786,82.7555714745958,3365.37542416479
366331,6721786,82.9402654027199,3383.52269998366
366332,6721786,83.1307389727181,3402.95350162985
366333,6721786,83.3266157068448,3423.54356904973
366334,6721786,83.527525610842,3445.16328694681
366335,6721786,83.7331062070283,3467.68168013227
366336,6721786,83.9430034773639,3490.96981791869
366337,6721786,84.1568727019259,3514.90351469439
366338,6721786,84.3743791832564,3539.36531292801
366339,6721786,84.5951988516359,3564.24580416321
366340,6721786,84.8190187504796,3589.44438325587
366341,6721786,85.0455374046331,3614.86954665322
366342,6721786,85.2744650772733,3640.4388442089
366343,6721786,85.5055239233129,3666.07858272905
366344,6721786,85.7384480487011,3691.72336351363
366345,6721786,85.9729834858558,3717.31551923946
366346,6721786,86.2088880957682,3742.80449977796
366347,6721786,86.4459314071863,3768.14624299866
366348,6721786,86.6838944028426,3793.30255560179
366151,6721787,115.216678838237,4886.88362830532
366152,6721787,115.238882889861,4882.92127955848
366153,6721787,115.25996725484,4878.91713598897
366154,6721787,115.279891811888,4874.87078210199
366155,6721787,115.29861553831,4870.78179702024
366156,6721787,115.316096492368,4866.64975438982
366157,6721787,115.33229179528,4862.47422228481
366158,6721787,115.347157612882,4858.25476311076
366159,6721787,115.360649136944,4853.9909335068
366160,6721787,115.372720566143,4849.68228424634
366161,6721787,115.383325086717,4845.32836013633
366162,6721787,115.392414852806,4840.92869991487
366163,6721787,115.39994096649,4836.48283614706
366164,6721787,115.405853457547,4831.99029511905
366165,6721787,115.410101262959,4827.45059672996
366166,6721787,115.412632206181,4822.86325438172
366167,6721787,115.413392976214,4818.22777486646
366168,6721787,115.412329106507,4813.54365825134
366169,6721787,115.40938495374,4808.81039776059
366170,6721787,115.404503676519,4804.02747965457
366171,6721787,115.397627214048,4799.19438310552
366172,6721787,115.388696264831,4794.31058006979
366173,6721787,115.377650265462,4789.37553515625
366174,6721787,115.364427369587,4784.38870549064
366175,6721787,115.348964427106,4779.34954057538
366176,6721787,115.331196963716,4774.25748214475
366177,6721787,115.311059160876,4769.11196401481
366178,6721787,115.288483836316,4763.91241192793
366179,6721787,115.263402425202,4758.65824339139
366180,6721787,115.235744962072,4753.34886750967
366181,6721787,115.205440063707,4747.98368481009
366182,6721787,115.172414913062,4742.56208706129
366183,6721787,115.136595244433,4737.08345708402
366184,6721787,115.097905330037,4731.54716855403
366185,6721787,115.056267968193,4725.95258579627
366186,6721787,115.0116044733,4720.29906357014
366187,6721787,114.963834667845,4714.58594684523
366188,6721787,114.912876876665,4708.81257056699
366189,6721787,114.858647923718,4702.97825941187
366190,6721787,114.801063131629,4697.08232753147
366191,6721787,114.740036324293,4691.12407828512
366192,6721787,114.675479832837,4685.10280396037
366193,6721787,114.607304505266,4679.01778548097
366194,6721787,114.535419720116,4672.86829210179
366195,6721787,114.459733404479,4666.65358109027
366196,6721787,114.380152056775,4660.37289739379
366197,6721787,114.296580774656,4654.02547329278
366198,6721787,114.208923288449,4647.61052803889
366199,6721787,114.117082000579,4641.12726747806
366200,6721787,114.020958031402,4634.57488365798
366201,6721787,113.920451271918,4627.95255441983
366202,6721787,113.815460443848,4621.25944297381
366203,6721787,113.705883167557,4614.49469745856
366204,6721787,113.591616038342,4607.65745048405
366205,6721787,113.472554711603,4600.74681865808
366206,6721787,113.348593997443,4593.76190209635
366207,6721787,113.219627965222,4586.70178391613
366208,6721787,113.08555005864,4579.56552971377
366209,6721787,112.946253221901,4572.35218702644
366210,6721787,112.801630037522,4565.06078477827
366211,6721787,112.651572876353,4557.69033271163
366212,6721787,112.495974060388,4550.2398208041
366213,6721787,112.334726038899,4542.70821867196
366214,6721787,112.167721578485,4535.09447496104
366215,6721787,111.994853967536,4527.39751672625
366216,6721787,111.816017235678,4519.61624880086
366217,6721787,111.631106388671,4511.74955315721
366218,6721787,111.440017659268,4503.79628826033
366219,6721787,111.242648774464,4495.75528841662
366220,6721787,111.038899239572,4487.62536311956
366221,6721787,110.828670639489,4479.40529639502
366222,6721787,110.611866957487,4471.09384614877
366223,6721787,110.388394911803,4462.68974351926
366224,6721787,110.158164310258,4454.19169223899
366225,6721787,109.921088423045,4445.5983680082
366226,6721787,109.67708437378,4436.90841788496
366227,6721787,109.426073548813,4428.12045969609
366228,6721787,109.167982024724,4419.23308147401
366229,6721787,108.902741013818,4410.24484092483
366230,6721787,108.630287327363,4401.15426493367
366231,6721787,108.350563856167,4391.95984911387
366232,6721787,108.063520068019,4382.66005740705
366233,6721787,107.769112521355,4373.25332174203
366234,6721787,107.467305394421,4363.73804176106
366235,6721787,107.158071029037,4354.11258462274
366236,6721787,106.841390487936,4344.37528489177
366237,6721787,106.517254124509,4334.52444452669
366238,6721787,106.185662163619,4324.55833297764
366239,6721787,105.846625291982,4314.47518740743
366240,6721787,105.50016525647,4304.27321305001
366241,6721787,105.146315468478,4293.9505837222
366242,6721787,104.785121612348,4283.50544250538
366243,6721787,104.416642255654,4272.93590261573
366244,6721787,104.040949458944,4262.24004848283
366245,6721787,103.658129382379,4251.41593705839
366246,6721787,103.268282886462,4240.46159937862
366247,6721787,102.871526123914,4229.37504240588
366248,6721787,102.467991119484,4218.15425117707
366249,6721787,102.05782633434,4206.79719128908
366250,6721787,101.641197211429,4195.3018117537
366251,6721787,101.218286698035,4183.66604825748
366252,6721787,100.789295741514,4171.88782686479
366253,6721787,100.354443754009,4159.96506820593
366254,6721787,99.9139690417482,4147.89569219534
366255,6721787,99.4681291942984,4135.67762332934
366256,6721787,99.0172014289817,4123.30879661679
366257,6721787,98.5614828854646,4110.78716420095
366258,6721787,98.1012908653498,4098.1107027363
366259,6721787,97.6369630114355,4085.27742158942
366260,6721787,97.1688574211647,4072.28537194009
366261,6721787,96.6973526886564,4059.13265686528
366262,6721787,96.2228478696158,4045.81744249736
366263,6721787,95.745762363354,4032.33797035624
366264,6721787,95.2665357061343,4018.69257096538
366265,6721787,94.7856272700834,4004.87967887276
366266,6721787,94.3035158620102,3990.89784921016
366267,6721787,93.8206992166346,3976.74577593826
366268,6721787,93.3376933789835,3962.42231194058
366269,6721787,92.8550319710595,3947.92649114679
366270,6721787,92.3732653383478,3933.25755288528
366271,6721787,91.8929595723058,3918.41496868693
366272,6721787,91.4146954056864,3903.39847178611
366273,6721787,90.9390669783946,3888.20808959189
366274,6721787,90.4666804725597,3872.84417943267
366275,6721787,89.9981526166216,3857.30746791033
366276,6721787,89.5341090594823,3841.59909423685
366277,6721787,89.075182617119,3825.72065796629
366278,6721787,88.6220113954927,3809.67427157934
366279,6721787,88.1752367950585,3793.46261842488
366280,6721787,87.7355014036505,3777.08901657478
366281,6721787,87.3034467859126,3760.55748920184
366282,6721787,86.8797111787067,3743.87284214764
366283,6721787,86.4649271029768,3727.04074940316
366284,6721787,86.059718903308,3710.0678472792
366285,6721787,85.6647002268034,3692.96183809006
366286,6721787,85.2804714528762,3675.73160420664
366287,6721787,84.9076170850537,3658.38733334384
366288,6721787,84.5467031149361,3640.94065591779
366289,6721787,84.198274367094,3623.40479522212
366290,6721787,83.8628518320432,3605.79473100343
366291,6721787,83.5409299927327,3588.12737673132
366292,6721787,83.2329741485109,3570.42177041685
366293,6721787,82.9394177397599,3552.69927818602
366294,6721787,82.6606596768053,3534.98380890601
366295,6721787,82.3970616790071,3517.30203693462
366296,6721787,82.1489456347946,3499.68362846464
366297,6721787,81.9165910015336,3482.1614649299
366298,6721787,81.7002322761236,3464.77185453245
366299,6721787,81.5000565834215,3447.55472020517
366300,6721787,81.3162014498714,3430.55374940808
366301,6721787,81.1487528532216,3413.81648837272
366302,6721787,80.9977436641135,3397.39436124176
366303,6721787,80.8631526185972,3381.34259368875
366304,6721787,80.7449039779462,3365.72002193427
366305,6721787,80.6428680379888,3350.58877261303
366306,6721787,80.5568626384773,3336.01380766723
366307,6721787,80.4866557880508,3322.06234198857
366308,6721787,80.4319694584775,3308.80315980842
366309,6721787,80.3924845133123,3296.30587753007
366310,6721787,80.3678466268925,3284.64022286406
366311,6721787,80.3576729324373,3273.87541804805
366312,6721787,80.3615590316934,3264.07976245503
366313,6721787,80.3790859249408,3255.32050045353
366314,6721787,80.4098263991146,3247.66402864132
366315,6721787,80.4533504552511,3241.17644042484
366316,6721787,80.5092294633837,3235.92432833799
366317,6721787,80.5770388878377,3231.97567468006
366318,6721787,80.6563596012269,3229.40057443881
366319,6721787,80.7467779690374,3228.27147146252
366320,6721787,80.8478850096246,3228.66257222786
366321,6721787,80.959274998542,3230.64815224727
366322,6721787,81.0805438872094,3234.29960105879
366323,6721787,81.2112878531586,3239.68125969241
366324,6721787,81.3511022107511,3246.84536254614
366325,6721787,81.4995808092494,3255.82665017185
366326,6721787,81.6563159496481,3266.63739866345
366327,6721787,81.8208987774541,3279.26364699491
366328,6721787,81.9929200626854,3293.6632613538
366329,6721787,82.1719712602068,3309.7661773134
366330,6721787,82.3576457467701,3327.47678433741
366331,6721787,82.5495401467428,3346.67806754065
366332,6721787,82.7472556780527,3367.2368885124
366333,6721787,82.9503994676626,3389.00971192054
366334,6721787,83.1585857995974,3411.84815394911
366335,6721787,83.3714372683255,3435.60389108128
366336,6721787,83.5885858174759,3460.13266193216
366337,6721787,83.80967364976,3485.2972716139
366338,6721787,84.0343539993814,3510.96964030542
366339,6721787,84.2622917633571,3537.03201863137
366340,6721787,84.4931639929191,3563.3775288335
366341,6721787,84.7266602502606,3589.91019498746
366342,6721787,84.9624828391335,3616.54461039538
366343,6721787,85.2003469201187,3643.20536598369
366344,6721787,85.4399805227967,3669.826337004
366345,6721787,85.6811244676788,3696.34990061179
366346,6721787,85.9235322107439,3722.72613588266
366347,6721787,86.1669696229489,3748.91204104868
366348,6721787,86.4112147162789,3774.87078996924
366151,6721788,115.350055734273,4883.41561397587
366152,6721788,115.37372729274,4879.40632490412
366153,6721788,115.396284013697,4875.35467266057
366154,6721788,115.417685429637,4871.26023454925
366155,6721788,115.437890155778,4867.12258235691
366156,6721788,115.456855871659,4862.94128225669
366157,6721788,115.474539302348,4858.7158947106
366158,6721788,115.49089619924,4854.44597437086
366159,6721788,115.505881320463,4850.13106997997
366160,6721788,115.519448410889,4845.77072426945
366161,6721788,115.531550181762,4841.36447385709
366162,6721788,115.542138289944,4836.91184914273
366163,6721788,115.551163316802,4832.41237420224
366164,6721788,115.55857474674,4827.86556667975
366165,6721788,115.564320945406,4823.27093767792
366166,6721788,115.568349137586,4818.62799164597
366167,6721788,115.57060538482,4813.93622626546
366168,6721788,115.571034562774,4809.1951323335
366169,6721788,115.569580338387,4804.40419364315
366170,6721788,115.56618514686,4799.56288686091
366171,6721788,115.560790168517,4794.67068140086
366172,6721788,115.5533353056,4789.7270392953
366173,6721788,115.543759159057,4784.7314150616
366174,6721788,115.531999005394,4779.6832555648
366175,6721788,115.517990773666,4774.58199987582
366176,6721788,115.501669022696,4769.42707912481
366177,6721788,115.482966918605,4764.21791634923
366178,6721788,115.461816212784,4758.9539263364
366179,6721788,115.438147220387,4753.63451545999
366180,6721788,115.411888799501,4748.25908151006
366181,6721788,115.382968331117,4742.82701351617
366182,6721788,115.351311700052,4737.33769156322
366183,6721788,115.316843276993,4731.79048659925
366184,6721788,115.27948590183,4726.18476023508
366185,6721788,115.239160868475,4720.51986453493
366186,6721788,115.195787911372,4714.79514179768
366187,6721788,115.149285193928,4709.00992432822
366188,6721788,115.099569299082,4703.16353419826
366189,6721788,115.046555222295,4697.25528299608
366190,6721788,114.990156367212,4691.28447156473
366191,6721788,114.930284544303,4685.25038972794
366192,6721788,114.866849972778,4679.15231600345
366193,6721788,114.799761286117,4672.98951730285
366194,6721788,114.728925541559,4666.76124861771
366195,6721788,114.654248233912,4660.4667526912
366196,6721788,114.575633314087,4654.10525967492
366197,6721788,114.492983212744,4647.67598677014
366198,6721788,114.406198869494,4641.17813785322
366199,6721788,114.315179768099,4634.61090308463
366200,6721788,114.219823978135,4627.9734585012
366201,6721788,114.120028203607,4621.26496559114
366202,6721788,114.015687839028,4614.48457085158
366203,6721788,113.906697033474,4607.63140532837
366204,6721788,113.792948763161,4600.70458413775
366205,6721788,113.674334913103,4593.70320596993
366206,6721788,113.550746368424,4586.6263525744
366207,6721788,113.422073115889,4579.47308822692
366208,6721788,113.288204356287,4572.24245917842
366209,6721788,113.149028628224,4564.93349308582
366210,6721788,113.004433943974,4557.54519842518
366211,6721788,112.85430793799,4550.07656388757
366212,6721788,112.698538028678,4542.52655775812
366213,6721788,112.53701159407,4534.89412727909
366214,6721788,112.369616161996,4527.17819799749
366215,6721788,112.196239615337,4519.37767309864
366216,6721788,112.016770412973,4511.49143272637
366217,6721788,111.831097826967,4503.51833329167
366218,6721788,111.639112196544,4495.4572067709
366219,6721788,111.440705199366,4487.30685999571
366220,6721788,111.235770140593,4479.06607393641
366221,6721788,111.024202260176,4470.7336029812
366222,6721788,110.805899058753,4462.30817421375
366223,6721788,110.580760642522,4453.78848669199
366224,6721788,110.348690087349,4445.17321073122
366225,6721788,110.109593822343,4436.46098719515
366226,6721788,109.863382033032,4427.65042679867
366227,6721788,109.609969084219,4418.7401094267
366228,6721788,109.349273962478,4409.72858347382
366229,6721788,109.081220738174,4400.61436520992
366230,6721788,108.805739046795,4391.39593817767
366231,6721788,108.522764589246,4382.07175262796
366232,6721788,108.23223965066,4372.64022500035
366233,6721788,107.934113637142,4363.09973745609
366234,6721788,107.628343629729,4353.44863747192
366235,6721788,107.314894954718,4343.68523750376
366236,6721788,106.993741769328,4333.8078147302
366237,6721788,106.664867661561,4323.81461088658
366238,6721788,106.328266262909,4313.70383220145
366239,6721788,105.983941872411,4303.47364944832
366240,6721788,105.631910090382,4293.12219812663
366241,6721788,105.272198459947,4282.64757878724
366242,6721788,104.904847114321,4272.04785751914
366243,6721788,104.529909427591,4261.32106661527
366244,6721788,104.147452666549,4250.46520543722
366245,6721788,103.757558640903,4239.47824150011
366246,6721788,103.360324349026,4228.35811180089
366247,6721788,102.955862616141,4217.1027244151
366248,6721788,102.544302721654,4205.70996038961
366249,6721788,102.125791012114,4194.17767596084
366250,6721788,101.700491496068,4182.50370513078
366251,6721788,101.26858641684,4170.68586263573
366252,6721788,100.830276799042,4158.72194734573
366253,6721788,100.385782964413,4146.60974613584
366254,6721788,99.9353450123262,4134.34703827423
366255,6721788,99.4792232601159,4121.93160037568
366256,6721788,99.0176986381164,4109.36121197361
366257,6721788,98.5510730341189,4096.63366176834
366258,6721788,98.0796695817216,4083.74675461478
366259,6721788,97.6038328868602,4070.69831931825
366260,6721788,97.123929186611,4057.48621731395
366261,6721788,96.6403464342017,4044.1083523125
366262,6721788,96.1534943040156,4030.56268100227
366263,6721788,95.6638041102715,4016.84722490816
366264,6721788,95.171728632995,4002.9600835167
366265,6721788,94.6777418448768,3988.89944878858
366266,6721788,94.1823385326718,3974.66362119284
366267,6721788,93.6860338069091,3960.25102741105
366268,6721788,93.1893624939077,3945.66023987645
366269,6721788,92.6928784044131,3930.88999833105
366270,6721788,92.1971534736179,3915.93923360459
366271,6721788,91.7027767679127,3900.80709384221
366272,6721788,91.210353354448,3885.49297343426
366273,6721788,90.7205030304872,3869.99654493047
366274,6721788,90.23385891059,3854.31779425399
366275,6721788,89.7510658709092,3838.45705956769
366276,6721788,89.2727788512681,3822.41507418597
366277,6721788,88.799661017241,3806.19301397176
366278,6721788,88.3323817861003,3789.79254970949
366279,6721788,87.8716147222385,3773.21590500161
366280,6721788,87.4180353094072,3756.4659202993
366281,6721788,86.9723186088098,3739.54612374716
366282,6721788,86.5351368136283,3722.46080959645
366283,6721788,86.107156711862,3705.21512502205
366284,6721788,85.6890370703146,3687.8151662618
366285,6721788,85.2814259530533,3670.26808508111
366286,6721788,84.8849579876037,3652.58220664413
366287,6721788,84.5002515914522,3634.76715993762
366288,6721788,84.1279061700574,3616.83402193049
366289,6721788,83.7684992955647,3598.79547664208
366290,6721788,83.4225838728545,3580.66599020713
366291,6721788,83.0906852966703,3562.4620028282
366292,6721788,82.7732986006945,3544.20213814566
366293,6721788,82.4708855970779,3525.90742997025
366294,6721788,82.1838720037648,3507.60156543389
366295,6721788,81.9126445578177,3489.31114233542
366296,6721788,81.657548116846,3471.06593669352
366297,6721788,81.4188827586574,3452.89917418439
366298,6721788,81.1969009024263,3434.84779617812
366299,6721788,80.9918044938771,3416.95270749848
366300,6721788,80.8037423225617,3399.25898892979
366301,6721788,80.6328075708258,3381.81605316542
366302,6721788,80.4790357297969,3364.67771886718
366303,6721788,80.3424030542567,3347.902174632
366304,6721788,80.2228257601604,3331.5518041531
366305,6721788,80.1201601882056,3315.69284726132
366306,6721788,80.0342041550341,3300.3948805547
366307,6721788,79.964699680674,3285.73011749969
366308,6721788,79.9113372088612,3271.77255196032
366309,6721788,79.8737613229961,3258.59700024367
366310,6721788,79.8515778101372,3246.27813167334
366311,6721788,79.8443617549461,3234.88961016148
366312,6721788,79.8516661822649,3224.50349014345
366313,6721788,79.8730306455922,3215.19000886994
366314,6721788,79.9079891129153,3207.0178835646
366315,6721788,79.9560765535548,3200.05515058399
366316,6721788,80.0168337814894,3194.37047594718
366317,6721788,80.0898103388174,3190.03473327905
366318,6721788,80.1745654638388,3187.12250690623
366319,6721788,80.2706674292308,3185.71306352025
366320,6721788,80.3776917108219,3185.89028001
366321,6721788,80.4952185290491,3187.74105322179
366322,6721788,80.6228302897768,3191.35187791746
366323,6721788,80.7601093565416,3196.80357036346
366324,6721788,80.9066364436024,3204.1645082906
366325,6721788,81.0619897634035,3213.48317565879
366326,6721788,81.2257449238937,3224.78112173934
366327,6721788,81.3974754714681,3238.04754014033
366328,6721788,81.5767539225476,3253.23646840443
366329,6721788,81.7631531170757,3270.26713100501
366330,6721788,81.9562477476101,3289.02733605083
366331,6721788,82.1556159518995,3309.37928065315
366332,6721788,82.360840890998,3331.16677995333
366333,6721788,82.5715122612605,3354.22287046792
366334,6721788,82.7872277054489,3378.37690553902
366335,6721788,83.0075940980526,3403.46055432239
366336,6721788,83.2322286862608,3429.3124270993
366337,6721788,83.4607600734138,3455.78130431103
366338,6721788,83.6928290373591,3482.72811415484
366339,6721788,83.928089181967,3510.02688716474
366340,6721788,84.1662074256183,3537.56493645295
366341,6721788,84.4068643352303,3565.2424933694
366342,6721788,84.6497543179887,3592.97199049266
366343,6721788,84.894585685312,3620.67714095094
366344,6721788,85.1410806047754,3648.29192302021
366345,6721788,85.3889749559708,3675.75954534581
366346,6721788,85.6380181058049,3703.03144187615
366347,6721788,85.8879726177693,3730.06632614258
366348,6721788,86.1386139084509,3756.82932073864
366151,6721789,115.485330386239,4879.91919428123
366152,6721789,115.510505445813,4875.8625190276
366153,6721789,115.534571158178,4871.76290680015
366154,6721789,115.55748672401,4867.61992763269
366155,6721789,115.579210411347,4863.4331459052
366156,6721789,115.599699536438,4859.2021202453
366157,6721789,115.61891044416,4854.92640342864
366158,6721789,115.63679848797,4850.60554227816
366159,6721789,115.65331800941,4846.2390775622
366160,6721789,115.668422317161,4841.82654389131
366161,6721789,115.682063665651,4837.36746961365
366162,6721789,115.694193233213,4832.86137670893
366163,6721789,115.704761099819,4828.30778068073
366164,6721789,115.71371622439,4823.70619044709
366165,6721789,115.721006421693,4819.05610822912
366166,6721789,115.72657833886,4814.35702943756
366167,6721789,115.730377431539,4809.60844255706
366168,6721789,115.732347939707,4804.80982902795
366169,6721789,115.732432863182,4799.96066312534
366170,6721789,115.73057393687,4795.06041183517
366171,6721789,115.72671160579,4790.10853472711
366172,6721789,115.72078499993,4785.10448382389
366173,6721789,115.712731908992,4780.04770346683
366174,6721789,115.702488757086,4774.93763017718
366175,6721789,115.689990577459,4769.77369251296
366176,6721789,115.675170987325,4764.55531092096
366177,6721789,115.657962162903,4759.28189758338
366178,6721789,115.638294814751,4753.95285625886
